task,team,user,timestamp,elapsed_since_task_start_ms,correct_submission_time_ms,rank_video,rank_shot_margin_0,rank_shot_margin_5,category,type,value,additionals,teamFamily
vbse013,visione2,2,1668160159659,134701.0,195172.0,3931.0,5365.0,5365.0,TEXT,jointEmbedding,a man on the bad,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse013,visione2,2,1668160187821,162863.0,195172.0,7.0,3334.0,382.0,TEXT,LocalizedObjectAndColors,graykeyframe,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse013,visione2,2,1668160187821,162863.0,195172.0,7.0,3334.0,382.0,TEXT,jointEmbedding,graffiti wall,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse013,visione2,2,1668160187821,162863.0,195172.0,7.0,3334.0,382.0,TEXT,LocalizedObjectAndColors,graykeyframe,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse013,visione2,2,1668160187821,162863.0,195172.0,7.0,3334.0,382.0,TEXT,jointEmbedding,a window on the right,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse013,visione2,2,1668160207295,182337.0,195172.0,1.0,2.0,2.0,TEXT,LocalizedObjectAndColors,graykeyframe,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse013,visione2,2,1668160207295,182337.0,195172.0,1.0,2.0,2.0,TEXT,jointEmbedding,a man on the bed,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse013,visione2,2,1668160207295,182337.0,195172.0,1.0,2.0,2.0,TEXT,LocalizedObjectAndColors,graykeyframe,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse013,visione2,2,1668160207295,182337.0,195172.0,1.0,2.0,2.0,TEXT,jointEmbedding,a window on the right,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse014,visione2,2,1668160413531,6014.0,118559.0,1115.0,1115.0,1115.0,TEXT,jointEmbedding,A white dress is waving in the wind over the floor.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse014,visione2,2,1668160462783,55266.0,118559.0,74.0,74.0,74.0,TEXT,jointEmbedding,A white cloth is waving in the wind over the floor.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse014,visione2,2,1668160490526,83009.0,118559.0,213.0,213.0,213.0,TEXT,LocalizedObjectAndColors,white,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse014,visione2,2,1668160490526,83009.0,118559.0,213.0,213.0,213.0,TEXT,jointEmbedding,A white cloth is waving in the wind over the floor.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse014,visione2,2,1668160490526,83009.0,118559.0,213.0,213.0,213.0,TEXT, LocalizedObjectAndColors,0awhite 0bwhite 1awhite 1bwhite 2awhite 2bwhite,"{""subtype"":""position"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161589091,6496.0,,17.0,167.0,17.0,TEXT,jointEmbedding,A man lighting at a piano with a flashlight.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161616786,34191.0,,17.0,167.0,17.0,TEXT,jointEmbedding,A man lighting at a piano with a flashlight.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161620294,37699.0,,61.0,236.0,61.0,TEXT,LocalizedObjectAndColors,blue,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161620294,37699.0,,61.0,236.0,61.0,TEXT,jointEmbedding,A man lighting at a piano with a flashlight.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161620294,37699.0,,61.0,236.0,61.0,TEXT, LocalizedObjectAndColors,0cblue 0dblue 0eblue 1cblue 1dblue 1eblue 2cblue 2dblue 2eblue 3cblue 3dblue 3eblue,"{""subtype"":""position"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161655639,73044.0,,19.0,310.0,35.0,TEXT,jointEmbedding,"A man lighting at a piano with a flashlight, white backgorund","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161664988,82393.0,,10.0,2487.0,688.0,TEXT,jointEmbedding,"A man lighting at a piano with a flashlight, white background and a chair","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161691030,108435.0,,16.0,94.0,16.0,TEXT,jointEmbedding,"A man lighting at a piano with a flashlight,","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161691030,108435.0,,16.0,94.0,16.0,TEXT,jointEmbedding,A man lighting at a piano with a flashlight with a chair,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161724461,141866.0,,17.0,423.0,275.0,TEXT,LocalizedObjectAndColors,blue,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161724461,141866.0,,17.0,423.0,275.0,TEXT,jointEmbedding,"A man lighting at a piano with a flashlight,","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161724461,141866.0,,17.0,423.0,275.0,TEXT, LocalizedObjectAndColors,1cblue 1dblue 2cblue 2dblue 3cblue 3dblue,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161724461,141866.0,,17.0,423.0,275.0,TEXT,jointEmbedding,A man lighting at a piano with a flashlight with a chair,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161777663,195068.0,,16.0,17.0,16.0,TEXT,LocalizedObjectAndColors,blue,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161777663,195068.0,,16.0,17.0,16.0,TEXT,jointEmbedding,"A man pressing a button on a piano, flashlight","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161777663,195068.0,,16.0,17.0,16.0,TEXT, LocalizedObjectAndColors,1cblue 1dblue 2cblue 2dblue 3cblue 3dblue,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161777663,195068.0,,16.0,17.0,16.0,TEXT,jointEmbedding,A man lighting at a piano with a flashlight with a chair,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161777850,195255.0,,36.0,36.0,36.0,TEXT,LocalizedObjectAndColors,blue,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161777850,195255.0,,36.0,36.0,36.0,TEXT,jointEmbedding,"A man pressing a button on a piano, flashlight","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161777850,195255.0,,36.0,36.0,36.0,TEXT, LocalizedObjectAndColors,1cblue 1dblue 2cblue 2dblue 3cblue 3dblue,"{""subtype"":""position"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161789686,207091.0,,156.0,279.0,220.0,TEXT,LocalizedObjectAndColors,blue,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161789686,207091.0,,156.0,279.0,220.0,TEXT,jointEmbedding,A man pressing a button on a piano with flashlight,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161789686,207091.0,,156.0,279.0,220.0,TEXT, LocalizedObjectAndColors,1cblue 1dblue 2cblue 2dblue 3cblue 3dblue,"{""subtype"":""position"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161831628,249033.0,,88.0,1123.0,88.0,TEXT,LocalizedObjectAndColors,blue,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161831628,249033.0,,88.0,1123.0,88.0,TEXT,jointEmbedding,A man lighting at a piano with a flashlight.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161831628,249033.0,,88.0,1123.0,88.0,TEXT, LocalizedObjectAndColors,1cblue 1dblue 2cblue 2dblue 3cblue 3dblue,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161831628,249033.0,,88.0,1123.0,88.0,TEXT,jointEmbedding,A man lighting at a piano with a flashlight with a chair,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161832081,249486.0,,387.0,541.0,387.0,TEXT,LocalizedObjectAndColors,blue,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161832081,249486.0,,387.0,541.0,387.0,TEXT,jointEmbedding,A man lighting at a piano with a flashlight.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161832081,249486.0,,387.0,541.0,387.0,TEXT, LocalizedObjectAndColors,1cblue 1dblue 2cblue 2dblue 3cblue 3dblue,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161832081,249486.0,,387.0,541.0,387.0,TEXT,jointEmbedding,A man lighting at a piano with a flashlight.,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161850773,268178.0,,450.0,696.0,450.0,TEXT,LocalizedObjectAndColors,blue,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161850773,268178.0,,450.0,696.0,450.0,TEXT,jointEmbedding,A man lighting at a piano with a flashlight.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161850773,268178.0,,450.0,696.0,450.0,TEXT, LocalizedObjectAndColors,1cblue 1dblue 2cblue 2dblue 3cblue 3dblue,"{""subtype"":""position"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161857358,274763.0,,390.0,541.0,390.0,TEXT,LocalizedObjectAndColors,blue,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161857358,274763.0,,390.0,541.0,390.0,TEXT,jointEmbedding,A man lighting at a piano with a flashlight.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161857358,274763.0,,390.0,541.0,390.0,TEXT, LocalizedObjectAndColors,1cblue 1dblue 2cblue 2dblue 3cblue 3dblue,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161857358,274763.0,,390.0,541.0,390.0,TEXT,jointEmbedding,A man lighting at a piano with a flashlight.,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161866363,283768.0,,46.0,47.0,46.0,TEXT,jointEmbedding,A man lighting at a piano with a flashlight.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161866363,283768.0,,46.0,47.0,46.0,TEXT,LocalizedObjectAndColors,chair,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161866363,283768.0,,46.0,47.0,46.0,TEXT,jointEmbedding,A man lighting at a piano with a flashlight.,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161866363,283768.0,,46.0,47.0,46.0,TEXT, LocalizedObjectAndColors,1achair 1bchair 1cchair 2achair 2bchair 2cchair 3achair 3bchair 3cchair 4achair 4bchair 4cchair,"{""subtype"":""position"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161868343,285748.0,,55.0,55.0,55.0,TEXT,LocalizedObjectAndColors,blue,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161868343,285748.0,,55.0,55.0,55.0,TEXT,jointEmbedding,A man lighting at a piano with a flashlight.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161868343,285748.0,,55.0,55.0,55.0,TEXT, LocalizedObjectAndColors,1cblue 1dblue 2cblue 2dblue 3cblue 3dblue,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161868343,285748.0,,55.0,55.0,55.0,TEXT,LocalizedObjectAndColors,chair,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161868343,285748.0,,55.0,55.0,55.0,TEXT,jointEmbedding,A man lighting at a piano with a flashlight.,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse015,visione2,2,1668161868343,285748.0,,55.0,55.0,55.0,TEXT, LocalizedObjectAndColors,1achair 1bchair 1cchair 2achair 2bchair 2cchair 3achair 3bchair 3cchair 4achair 4bchair 4cchair,"{""subtype"":""position"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse016,visione2,2,1668161943135,7323.0,12015.0,2.0,2.0,2.0,TEXT,jointEmbedding,Small boats tied in the harbour in front of a cruise ship.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse017,visione2,2,1668162578232,5770.0,23645.0,1.0,8.0,8.0,TEXT,jointEmbedding,A person roasting coffee beans.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse018,visione2,2,1668163567307,6630.0,22487.0,3.0,3.0,3.0,TEXT,jointEmbedding,A black-haired woman in a red dress walks down stairs,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse018,visione2,2,1668163571086,10409.0,22487.0,3.0,3.0,3.0,TEXT,jointEmbedding,A black-haired woman in a red dress walks down stairs.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse019,visione2,2,1668163685394,5498.0,16391.0,4.0,4.0,4.0,TEXT,jointEmbedding,A couple in black clothes kisses outside.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse020,visione2,2,1668163906677,9286.0,103042.0,17.0,808.0,17.0,TEXT,jointEmbedding,Actors in historic costumes celebrate their theater performance.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse020,visione2,2,1668163951168,53777.0,103042.0,7.0,672.0,7.0,TEXT,jointEmbedding,"Actors in historic costumes celebrate their theater performance, red curtains","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse020,visione2,2,1668163965054,67663.0,103042.0,8.0,400.0,11.0,TEXT,jointEmbedding,"Actors in historic costumes celebrate their theater performance, red curtains, waman in green dreen","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse020,visione2,2,1668163969088,71697.0,103042.0,4.0,442.0,27.0,TEXT,jointEmbedding,"Actors in historic costumes celebrate their theater performance, red curtains, woman in green dreen","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse020,visione2,2,1668163977476,80085.0,103042.0,17.0,808.0,17.0,TEXT,jointEmbedding,Actors in historic costumes celebrate their theater performance.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse020,visione2,2,1668163991224,93833.0,103042.0,10.0,189.0,10.0,TEXT,jointEmbedding,"Actors in historic costumes celebrate their theater performance, stairs on the left","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse021,visione2,2,1668164277385,5962.0,9744.0,1.0,1.0,1.0,TEXT,jointEmbedding,Men cutting and sculpting ice blocks with a chain saw.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse022,visione2,2,1668164335463,7590.0,15447.0,2.0,26.0,7.0,TEXT,jointEmbedding,People playing table tennis in an office space.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse023,visione2,2,1668164509848,5915.0,283311.0,5.0,1213.0,496.0,TEXT,jointEmbedding,Pan between two motocross tracks with bikers moving from/to the camera.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse024,visione2,2,1668164832914,5370.0,15319.0,3.0,3.0,3.0,TEXT,jointEmbedding,Red oldtimer truck and bride getting in.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668164960743,5532.0,,223.0,223.0,223.0,TEXT,jointEmbedding,Aerial shot moving up a parking lot over the trees.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165023728,68517.0,,63.0,63.0,63.0,TEXT,jointEmbedding,"Aerial shot moving up a parking lot over the trees, with cars","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165023728,68517.0,,63.0,63.0,63.0,TEXT,jointEmbedding,"Aerial shot moving up a parking lot over the trees, with a house","{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165041248,86037.0,,69.0,69.0,69.0,TEXT,jointEmbedding,"Aerial shot moving up a parking lot over the trees, with cars and a blue tent","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165041248,86037.0,,69.0,69.0,69.0,TEXT,jointEmbedding,"Aerial shot moving up a parking lot over the trees, with a house","{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165053553,98342.0,,171.0,472.0,472.0,TEXT,jointEmbedding,"Aerial shot moving up a parking lot over the trees, with cars and a blue tent","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165067024,111813.0,,558.0,558.0,558.0,TEXT,jointEmbedding,"Aerial shot moving up a parking lot over the trees, with a white car and black cars and a blue tent","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165084932,129721.0,,468.0,805.0,805.0,TEXT,jointEmbedding,"Aerial shot moving up a parking lot over the trees, with a white car and black cars and a blue tent and several people","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165105139,149928.0,,inf,inf,inf,TEXT,LocalizedObjectAndColors,* -car5,"{""subtype"":""classes"",""queryparameter"":""occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165116141,160930.0,,inf,inf,inf,TEXT,LocalizedObjectAndColors,* -car5,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165116141,160930.0,,inf,inf,inf,TEXT,jointEmbedding,aerial shot,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165121685,166474.0,,626.0,626.0,626.0,TEXT,LocalizedObjectAndColors,* -car5,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165121685,166474.0,,626.0,626.0,626.0,TEXT,jointEmbedding,aerial shot over trees,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165143492,188281.0,,314.0,314.0,314.0,TEXT,LocalizedObjectAndColors,* -car5,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165143492,188281.0,,314.0,314.0,314.0,TEXT,jointEmbedding,"aerial shot over trees, with a white car and black cars","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165149607,194396.0,,549.0,549.0,549.0,TEXT,LocalizedObjectAndColors,* -car5,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165149607,194396.0,,549.0,549.0,549.0,TEXT,jointEmbedding,"aerial shot over trees, with a white car and black cars and a blue tent","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165175077,219866.0,,49.0,49.0,49.0,TEXT,LocalizedObjectAndColors,* -car5,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165175077,219866.0,,49.0,49.0,49.0,TEXT,jointEmbedding,"aerial shot over trees, with a white car and black cars and a blue tent","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165175077,219866.0,,49.0,49.0,49.0,TEXT,jointEmbedding,"Aerial shot moving up a parking lot over the trees, with a house","{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165182488,227277.0,,327.0,327.0,327.0,TEXT,LocalizedObjectAndColors,* -car5,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165182488,227277.0,,327.0,327.0,327.0,TEXT,jointEmbedding,"aerial shot over trees, with a white car and black cars and a blue tent","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165182488,227277.0,,327.0,327.0,327.0,TEXT,jointEmbedding,aerial shot over trees,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165198746,243535.0,,304.0,304.0,304.0,TEXT,LocalizedObjectAndColors,* -car5,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165198746,243535.0,,304.0,304.0,304.0,TEXT,jointEmbedding,"aerial shot over trees, with a white car and black cars and a blue tent, zooming our","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165198746,243535.0,,304.0,304.0,304.0,TEXT,jointEmbedding,aerial shot over trees,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165200925,245714.0,,320.0,320.0,320.0,TEXT,LocalizedObjectAndColors,* -car5,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165200925,245714.0,,320.0,320.0,320.0,TEXT,jointEmbedding,"aerial shot over trees, with a white car and black cars and a blue tent, zooming out","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165200925,245714.0,,320.0,320.0,320.0,TEXT,jointEmbedding,aerial shot over trees,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165202230,247019.0,,323.0,323.0,323.0,TEXT,LocalizedObjectAndColors,* -car5,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165202230,247019.0,,323.0,323.0,323.0,TEXT,jointEmbedding,"aerial shot over trees, with a white car and black cars and a blue tent, zooming out","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165202230,247019.0,,323.0,323.0,323.0,TEXT,jointEmbedding,aerial shot over trees,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165222596,267385.0,,648.0,648.0,648.0,TEXT,LocalizedObjectAndColors,* -car5,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165222596,267385.0,,648.0,648.0,648.0,TEXT,jointEmbedding,"aerial shot over trees, with a white car and black cars and a blue tent, zooming out","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165222596,267385.0,,648.0,648.0,648.0,TEXT,LocalizedObjectAndColors,blue,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165222596,267385.0,,648.0,648.0,648.0,TEXT,jointEmbedding,aerial shot over trees,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165222596,267385.0,,648.0,648.0,648.0,TEXT, LocalizedObjectAndColors,0cblue 0dblue 0eblue 1cblue 1dblue 1eblue,"{""subtype"":""position"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165228239,273028.0,,1152.0,1152.0,1152.0,TEXT,LocalizedObjectAndColors,* -car5,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165228239,273028.0,,1152.0,1152.0,1152.0,TEXT,jointEmbedding,"aerial shot over trees, with a white car and black cars and a blue tent, zooming out","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165228239,273028.0,,1152.0,1152.0,1152.0,TEXT,LocalizedObjectAndColors,blue green,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
