task,team,user,timestamp,elapsed_since_task_start_ms,correct_submission_time_ms,rank_video,rank_shot_margin_0,rank_shot_margin_5,max_rank,category,type,value,additionals,teamFamily
vbse025,cvhunter1,1,1668165164231,209020.0,280021.0,13.0,42.0,42.0,10000.0,TEXT,JointEmbedding,"CLIP: Dron moving over parking lot with light blue tent, cars and trees. Sun shining",{},cvhunter
vbse025,cvhunter1,1,1668165165243,210032.0,280021.0,13.0,42.0,42.0,10000.0,TEXT,JointEmbedding,"CLIP: Dron moving over parking lot with light blue tent, cars and trees. Sun shining",{},cvhunter
vbse026,cvhunter1,1,1668165370073,5817.0,,5.0,182.0,182.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring an pulling a red sledge.,{},cvhunter
vbse026,cvhunter1,1,1668165370908,6652.0,,5.0,182.0,182.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring an pulling a red sledge.,{},cvhunter
vbse026,cvhunter1,1,1668165423540,59284.0,,6.0,122.0,122.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring an pulling a red sledge behind him,{},cvhunter
vbse026,cvhunter1,1,1668165424252,59996.0,,6.0,122.0,122.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring an pulling a red sledge behind him,{},cvhunter
vbse026,cvhunter1,1,1668165438402,74146.0,,10.0,288.0,288.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring in front and an pulling a red sledge behind him,{},cvhunter
vbse026,cvhunter1,1,1668165439064,74808.0,,10.0,288.0,288.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring in front and an pulling a red sledge behind him,{},cvhunter
vbse026,cvhunter1,1,1668165475337,111081.0,,131.0,131.0,131.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 9854:4233_11342:675_9622:6556_425:23112_9552:4488_7769:6533_10099:40662_2464:3538_4268:1650_15392:7512_| group:1|4739:1281_4739:1169_4739:3109_4739:3252_4739:4293_4739:4256_4739:922_4739:4136_,{},cvhunter
vbse026,cvhunter1,1,1668165530623,166367.0,,5.0,455.0,455.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring in front and an pulling a red sledge behind him. Leg,{},cvhunter
vbse026,cvhunter1,1,1668165531341,167085.0,,5.0,455.0,455.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring in front and an pulling a red sledge behind him. Leg,{},cvhunter
vbse026,cvhunter1,1,1668165554853,190597.0,,50.0,89.0,89.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 9854:4233_425:23375_9622:4660_4739:1416_425:20081_1922:611_3093:5529_7411:4069_11274:2675_425:23425_| group:1|4739:1281_4739:1169_4739:4256_4739:4323_4739:4293_,{},cvhunter
vbse026,cvhunter1,1,1668165562116,197860.0,,140.0,644.0,644.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring in front and an pulling a red sledge behind him. Shadow,{},cvhunter
vbse026,cvhunter1,1,1668165562857,198601.0,,140.0,644.0,644.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring in front and an pulling a red sledge behind him. Shadow,{},cvhunter
vbse026,cvhunter1,1,1668165572474,208218.0,,41.0,582.0,582.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring in front and an pulling a red sledge behind him and shadow,{},cvhunter
vbse026,cvhunter1,1,1668165573181,208925.0,,41.0,582.0,582.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring in front and an pulling a red sledge behind him and shadow,{},cvhunter
vbse026,cvhunter1,1,1668165581598,217342.0,,58.0,804.0,804.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring in front and an pulling a red sledge behind him and shadow on the left,{},cvhunter
vbse026,cvhunter1,1,1668165582349,218093.0,,58.0,804.0,804.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring in front and an pulling a red sledge behind him and shadow on the left,{},cvhunter
vbse026,cvhunter1,1,1668165614565,250309.0,,445.0,894.0,894.0,10000.0,TEXT,JointEmbedding,CLIP: A pulling a red sledge behind him and his shadow on the left,{},cvhunter
vbse026,cvhunter1,1,1668165615308,251052.0,,445.0,894.0,894.0,10000.0,TEXT,JointEmbedding,CLIP: A pulling a red sledge behind him and his shadow on the left,{},cvhunter
vbse026,cvhunter1,1,1668165619164,254908.0,,742.0,5534.0,1240.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: A pulling a red sledge behind him and his shadow on the left > sun,{},cvhunter
vbse026,cvhunter1,1,1668165620341,256085.0,,742.0,5534.0,1240.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: A pulling a red sledge behind him and his shadow on the left > sun,{},cvhunter
vbse026,cvhunter1,1,1668165633869,269613.0,,1969.0,inf,1969.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: sun > man pulling a red sledge behind him and his shadow on the left,{},cvhunter
vbse026,cvhunter1,1,1668165634842,270586.0,,1969.0,inf,1969.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: sun > man pulling a red sledge behind him and his shadow on the left,{},cvhunter
vbse026,cvhunter1,1,1668165644525,280269.0,,1034.0,inf,1733.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: man pulling a red sledge behind him and his shadow on the left > sun,{},cvhunter
vbse026,cvhunter1,1,1668165645632,281376.0,,1034.0,inf,1733.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: man pulling a red sledge behind him and his shadow on the left > sun,{},cvhunter
vbse026,cvhunter1,1,1668165653235,288979.0,,798.0,4108.0,4108.0,10000.0,TEXT,JointEmbedding,CLIP: man pulling a red sledge behind him and his shadow on the left,{},cvhunter
vbse026,cvhunter1,1,1668165653936,289680.0,,798.0,4108.0,4108.0,10000.0,TEXT,JointEmbedding,CLIP: man pulling a red sledge behind him and his shadow on the left,{},cvhunter
vbse028,cvhunter1,1,1668165751554,6820.0,186016.0,69.0,524.0,524.0,10000.0,TEXT,JointEmbedding,CLIP: View from a car driving cross country and through a dirty side window.,{},cvhunter
vbse028,cvhunter1,1,1668165752380,7646.0,186016.0,69.0,524.0,524.0,10000.0,TEXT,JointEmbedding,CLIP: View from a car driving cross country and through a dirty side window.,{},cvhunter
vbse028,cvhunter1,1,1668165800314,55580.0,186016.0,194.0,616.0,616.0,10000.0,TEXT,JointEmbedding,CLIP: View from above a car driving cross country and through a dirty side window.,{},cvhunter
vbse028,cvhunter1,1,1668165801102,56368.0,186016.0,194.0,616.0,616.0,10000.0,TEXT,JointEmbedding,CLIP: View from above a car driving cross country and through a dirty side window.,{},cvhunter
vbse028,cvhunter1,1,1668165808798,64064.0,186016.0,180.0,610.0,610.0,10000.0,TEXT,JointEmbedding,CLIP: Top view on a car driving cross country and through a dirty side window.,{},cvhunter
vbse028,cvhunter1,1,1668165809583,64849.0,186016.0,180.0,610.0,610.0,10000.0,TEXT,JointEmbedding,CLIP: Top view on a car driving cross country and through a dirty side window.,{},cvhunter
vbse028,cvhunter1,1,1668165812782,68048.0,186016.0,178.0,469.0,469.0,10000.0,TEXT,JointEmbedding,CLIP: Top view on a black car driving cross country and through a dirty side window.,{},cvhunter
vbse028,cvhunter1,1,1668165813509,68775.0,186016.0,178.0,469.0,469.0,10000.0,TEXT,JointEmbedding,CLIP: Top view on a black car driving cross country and through a dirty side window.,{},cvhunter
vbse028,cvhunter1,1,1668165835400,90666.0,186016.0,93.0,728.0,728.0,10000.0,TEXT,JointEmbedding,CLIP: Top view on a black car driving through a dirty side window.,{},cvhunter
vbse028,cvhunter1,1,1668165836101,91367.0,186016.0,93.0,728.0,728.0,10000.0,TEXT,JointEmbedding,CLIP: Top view on a black car driving through a dirty side window.,{},cvhunter
vbse028,cvhunter1,1,1668165838508,93774.0,186016.0,56.0,492.0,492.0,10000.0,TEXT,JointEmbedding,CLIP: Top view on a black car driving through a dirty side window,{},cvhunter
vbse028,cvhunter1,1,1668165839169,94435.0,186016.0,56.0,492.0,492.0,10000.0,TEXT,JointEmbedding,CLIP: Top view on a black car driving through a dirty side window,{},cvhunter
vbse028,cvhunter1,1,1668165849471,104737.0,186016.0,10.0,35.0,35.0,10000.0,TEXT,JointEmbedding,CLIP: Top view on a black car driving through a dirty side and grass,{},cvhunter
vbse028,cvhunter1,1,1668165850248,105514.0,186016.0,10.0,35.0,35.0,10000.0,TEXT,JointEmbedding,CLIP: Top view on a black car driving through a dirty side and grass,{},cvhunter
vbse028,cvhunter1,1,1668165865120,120386.0,186016.0,2.0,4.0,4.0,10000.0,TEXT,JointEmbedding,CLIP: black car driving through a dirty side and grass,{},cvhunter
vbse028,cvhunter1,1,1668165865849,121115.0,186016.0,2.0,4.0,4.0,10000.0,TEXT,JointEmbedding,CLIP: black car driving through a dirty side and grass,{},cvhunter
vbse029,cvhunter1,1,1668166055070,6585.0,,12.0,40.0,40.0,10000.0,TEXT,JointEmbedding,CLIP: Bride getting dressed by three women in front of a mirror.,{},cvhunter
vbse029,cvhunter1,1,1668166055788,7303.0,,12.0,40.0,40.0,10000.0,TEXT,JointEmbedding,CLIP: Bride getting dressed by three women in front of a mirror.,{},cvhunter
vbse029,cvhunter1,1,1668166226012,177527.0,,204.0,629.0,629.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: Bride getting dressed by three women in front of a mirror > window,{},cvhunter
vbse029,cvhunter1,1,1668166227021,178536.0,,204.0,629.0,629.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: Bride getting dressed by three women in front of a mirror > window,{},cvhunter
vbse029,cvhunter1,1,1668166253523,205038.0,,23.0,75.0,75.0,10000.0,TEXT,JointEmbedding,CLIP: Bride getting dressed by three women in front of a mirror. woman in red ress in behind,{},cvhunter
vbse029,cvhunter1,1,1668166254340,205855.0,,23.0,75.0,75.0,10000.0,TEXT,JointEmbedding,CLIP: Bride getting dressed by three women in front of a mirror. woman in red ress in behind,{},cvhunter
vbse029,cvhunter1,1,1668166264668,216183.0,,21.0,46.0,46.0,10000.0,TEXT,JointEmbedding,CLIP: Bride getting dressed by three women in front of a mirror. woman in red dress sitting in behind,{},cvhunter
vbse029,cvhunter1,1,1668166265410,216925.0,,21.0,46.0,46.0,10000.0,TEXT,JointEmbedding,CLIP: Bride getting dressed by three women in front of a mirror. woman in red dress sitting in behind,{},cvhunter
vbse029,cvhunter1,1,1668166276859,228374.0,,21.0,43.0,43.0,10000.0,TEXT,JointEmbedding,CLIP: Bride getting dressed by three women in front of a mirror. woman in red dress in behind,{},cvhunter
vbse029,cvhunter1,1,1668166277531,229046.0,,21.0,43.0,43.0,10000.0,TEXT,JointEmbedding,CLIP: Bride getting dressed by three women in front of a mirror. woman in red dress in behind,{},cvhunter
vbse029,cvhunter1,1,1668166336838,288353.0,,32.0,55.0,55.0,10000.0,TEXT,JointEmbedding,CLIP: Bride getting dressed by three women in front of a mirror red dress,{},cvhunter
vbse029,cvhunter1,1,1668166337501,289016.0,,32.0,55.0,55.0,10000.0,TEXT,JointEmbedding,CLIP: Bride getting dressed by three women in front of a mirror red dress,{},cvhunter
vbse030,cvhunter1,1,1668166382325,5282.0,23928.0,4.0,14.0,14.0,10000.0,TEXT,JointEmbedding,CLIP: View of two bridges in Venice from the water.,{},cvhunter
vbse030,cvhunter1,1,1668166383062,6019.0,23928.0,4.0,14.0,14.0,10000.0,TEXT,JointEmbedding,CLIP: View of two bridges in Venice from the water.,{},cvhunter
vbse031,cvhunter1,1,1668170071774,6451.0,140788.0,1754.0,3596.0,3596.0,10000.0,TEXT,JointEmbedding,"CLIP: Close-ups of drum and guitar playing, and shots of people standing by the bushes.",{},cvhunter
vbse031,cvhunter1,1,1668170072481,7158.0,140788.0,1754.0,3596.0,3596.0,10000.0,TEXT,JointEmbedding,"CLIP: Close-ups of drum and guitar playing, and shots of people standing by the bushes.",{},cvhunter
vbse031,cvhunter1,1,1668170128944,63621.0,140788.0,1954.0,8615.0,8615.0,10000.0,TEXT,JointEmbedding,"CLIP: Close-ups of black drum and guitar playing, and shots of people standing by the bushes",{},cvhunter
vbse031,cvhunter1,1,1668170129605,64282.0,140788.0,1954.0,8615.0,8615.0,10000.0,TEXT,JointEmbedding,"CLIP: Close-ups of black drum and guitar playing, and shots of people standing by the bushes",{},cvhunter
vbse031,cvhunter1,1,1668170138080,72757.0,140788.0,487.0,489.0,489.0,10000.0,TEXT,JointEmbedding,"CLIP: Close-ups of afroamerican drum and guitar playing, and shots of people standing by the bushes",{},cvhunter
vbse031,cvhunter1,1,1668170138888,73565.0,140788.0,487.0,489.0,489.0,10000.0,TEXT,JointEmbedding,"CLIP: Close-ups of afroamerican drum and guitar playing, and shots of people standing by the bushes",{},cvhunter
vbse031,cvhunter1,1,1668170151429,86106.0,140788.0,354.0,354.0,354.0,10000.0,TEXT,JointEmbedding,CLIP: Man standing next to guitar,{},cvhunter
vbse031,cvhunter1,1,1668170152122,86799.0,140788.0,354.0,354.0,354.0,10000.0,TEXT,JointEmbedding,CLIP: Man standing next to guitar,{},cvhunter
vbse031,cvhunter1,1,1668170165121,99798.0,140788.0,663.0,663.0,663.0,10000.0,TEXT,JointEmbedding,CLIP: Man with a hat standing next to guitar,{},cvhunter
vbse031,cvhunter1,1,1668170165772,100449.0,140788.0,663.0,663.0,663.0,10000.0,TEXT,JointEmbedding,CLIP: Man with a hat standing next to guitar,{},cvhunter
vbse031,cvhunter1,1,1668170174562,109239.0,140788.0,670.0,1208.0,1208.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: Man with a hat standing next to guitar > drums,{},cvhunter
vbse031,cvhunter1,1,1668170175583,110260.0,140788.0,670.0,1208.0,1208.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: Man with a hat standing next to guitar > drums,{},cvhunter
vbse031,cvhunter1,1,1668170183552,118229.0,140788.0,1311.0,1311.0,1311.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: drums > Man with a hat standing next to guitar,{},cvhunter
vbse031,cvhunter1,1,1668170184615,119292.0,140788.0,1311.0,1311.0,1311.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: drums > Man with a hat standing next to guitar,{},cvhunter
vbse031,cvhunter1,1,1668170201562,136239.0,140788.0,3.0,3.0,3.0,10000.0,TEXT,JointEmbedding,CLIP: face of a black man smiling behind trees,{},cvhunter
vbse031,cvhunter1,1,1668170202269,136946.0,140788.0,3.0,3.0,3.0,10000.0,TEXT,JointEmbedding,CLIP: face of a black man smiling behind trees,{},cvhunter
vbse032,cvhunter1,1,1668170418517,6995.0,62950.0,101.0,101.0,101.0,10000.0,TEXT,JointEmbedding,CLIP: A person interacting with a sound-effects keyboard.,{},cvhunter
vbse032,cvhunter1,1,1668170419312,7790.0,62950.0,101.0,101.0,101.0,10000.0,TEXT,JointEmbedding,CLIP: A person interacting with a sound-effects keyboard.,{},cvhunter
vbse032,cvhunter1,1,1668170439748,28226.0,62950.0,60.0,225.0,137.0,1542.0,IMAGE,feedbackModel,Bayes CLIP 4105:25_6302:11835_6302:22042_7901:3379_16381:3088_16381:9456_5876:4218_16044:9935_7901:5177_7642:57675_| group:1|4751:4675_4751:4638_,{},cvhunter
vbse032,cvhunter1,1,1668170464644,53122.0,62950.0,38.0,38.0,38.0,10000.0,TEXT,JointEmbedding,CLIP: Standing man interacting with a sound-effects keyboard.,{},cvhunter
vbse032,cvhunter1,1,1668170465333,53811.0,62950.0,38.0,38.0,38.0,10000.0,TEXT,JointEmbedding,CLIP: Standing man interacting with a sound-effects keyboard.,{},cvhunter
vbse033,cvhunter1,1,1668170951359,6113.0,183012.0,342.0,342.0,342.0,10000.0,TEXT,JointEmbedding,CLIP: Close-ups of ochre rocks with curvy carvings.,{},cvhunter
vbse033,cvhunter1,1,1668170952116,6870.0,183012.0,342.0,342.0,342.0,10000.0,TEXT,JointEmbedding,CLIP: Close-ups of ochre rocks with curvy carvings.,{},cvhunter
vbse033,cvhunter1,1,1668171005643,60397.0,183012.0,215.0,215.0,215.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 12392:18375_525:7100_9203:6608_9203:8766_16228:1974_7384:6769_9203:8939_525:5938_7384:6694_525:7312_| group:1|7732:31304_9555:9352_,{},cvhunter
vbse033,cvhunter1,1,1668171024329,79083.0,183012.0,696.0,696.0,696.0,10000.0,TEXT,JointEmbedding,CLIP: Close-ups of ochre rocks with curvy carvings in dark,{},cvhunter
vbse033,cvhunter1,1,1668171025555,80309.0,183012.0,488.0,488.0,488.0,10000.0,TEXT,JointEmbedding,CLIP: Close-ups of ochre rocks with curvy carvings in dark,{},cvhunter
vbse033,cvhunter1,1,1668171026300,81054.0,183012.0,488.0,488.0,488.0,10000.0,TEXT,JointEmbedding,CLIP: Close-ups of ochre rocks with curvy carvings in dark,{},cvhunter
vbse033,cvhunter1,1,1668171026402,81156.0,183012.0,488.0,488.0,488.0,10000.0,TEXT,JointEmbedding,CLIP: Close-ups of ochre rocks with curvy carvings in dark,{},cvhunter
vbse033,cvhunter1,1,1668171073728,128482.0,183012.0,234.0,234.0,234.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: Close-ups of ochre rocks with curvy carvings > light,{},cvhunter
vbse033,cvhunter1,1,1668171074741,129495.0,183012.0,234.0,234.0,234.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: Close-ups of ochre rocks with curvy carvings > light,{},cvhunter
vbse033,cvhunter1,1,1668171081934,136688.0,183012.0,449.0,449.0,449.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: Close-ups of ochre rocks with curvy carvings > strong light,{},cvhunter
vbse033,cvhunter1,1,1668171083003,137757.0,183012.0,449.0,449.0,449.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: Close-ups of ochre rocks with curvy carvings > strong light,{},cvhunter
vbse033,cvhunter1,1,1668171096381,151135.0,183012.0,301.0,301.0,301.0,10000.0,TEXT,JointEmbedding,CLIP: Close-ups of ochre rocks with curvy carvings strong light,{},cvhunter
vbse033,cvhunter1,1,1668171097068,151822.0,183012.0,301.0,301.0,301.0,10000.0,TEXT,JointEmbedding,CLIP: Close-ups of ochre rocks with curvy carvings strong light,{},cvhunter
vbse033,cvhunter1,1,1668171103732,158486.0,183012.0,218.0,218.0,218.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of ochre rocks with curvy carvings strong light,{},cvhunter
vbse033,cvhunter1,1,1668171104384,159138.0,183012.0,218.0,218.0,218.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of ochre rocks with curvy carvings strong light,{},cvhunter
vbse033,cvhunter1,1,1668171113529,168283.0,183012.0,31.0,31.0,31.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of ochre rocks with curvy carvings in cave and strong light,{},cvhunter
vbse033,cvhunter1,1,1668171114200,168954.0,183012.0,31.0,31.0,31.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of ochre rocks with curvy carvings in cave and strong light,{},cvhunter
vbse034,cvhunter1,1,1668171298443,6230.0,70544.0,59.0,59.0,59.0,10000.0,TEXT,JointEmbedding,CLIP: A black-and-white video showing a diver moving upwards.,{},cvhunter
vbse034,cvhunter1,1,1668171299234,7021.0,70544.0,59.0,59.0,59.0,10000.0,TEXT,JointEmbedding,CLIP: A black-and-white video showing a diver moving upwards.,{},cvhunter
vbse035,cvhunter1,1,1668171418769,5680.0,210866.0,28.0,1232.0,28.0,10000.0,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below.",{},cvhunter
vbse035,cvhunter1,1,1668171419528,6439.0,210866.0,28.0,1232.0,28.0,10000.0,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below.",{},cvhunter
vbse035,cvhunter1,1,1668171454339,41250.0,210866.0,12.0,581.0,12.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 9536:12950_2122:9853_10914:1984_13561:5955_11653:2700_9536:12981_9536:13250_15821:3514_4629:10448_6821:18206_| group:1|15417:749_290:2960_10167:1633_6821:3731_8875:5687_,{},cvhunter
vbse035,cvhunter1,1,1668171473755,60666.0,210866.0,160.0,349.0,160.0,10000.0,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below with yellow",{},cvhunter
vbse035,cvhunter1,1,1668171474459,61370.0,210866.0,160.0,349.0,160.0,10000.0,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below with yellow",{},cvhunter
vbse035,cvhunter1,1,1668171481443,68354.0,210866.0,106.0,106.0,106.0,10000.0,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below with yellow cabins",{},cvhunter
vbse035,cvhunter1,1,1668171482132,69043.0,210866.0,106.0,106.0,106.0,10000.0,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below with yellow cabins",{},cvhunter
vbse035,cvhunter1,1,1668171533854,120765.0,210866.0,54.0,54.0,54.0,10000.0,TEXT,JointEmbedding,CLIP: Yellow cabins of a moving ferris wheel,{},cvhunter
vbse035,cvhunter1,1,1668171534546,121457.0,210866.0,54.0,54.0,54.0,10000.0,TEXT,JointEmbedding,CLIP: Yellow cabins of a moving ferris wheel,{},cvhunter
vbse035,cvhunter1,1,1668171546511,133422.0,210866.0,104.0,104.0,104.0,10000.0,TEXT,JointEmbedding,CLIP: Yellow cabins of a moving ferris wheel viewed from bottom,{},cvhunter
vbse035,cvhunter1,1,1668171547199,134110.0,210866.0,104.0,104.0,104.0,10000.0,TEXT,JointEmbedding,CLIP: Yellow cabins of a moving ferris wheel viewed from bottom,{},cvhunter
vbse035,cvhunter1,1,1668171563291,150202.0,210866.0,26.0,119.0,26.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 4424:4619_7274:8939_12095:5444_8875:6046_12287:5826_12051:2706_17067:9019_417:5552_17067:8694_15478:791_| group:1|10167:1633_14376:2856_6821:3731_7409:8275_,{},cvhunter
vbse037,cvhunter1,1,1668171778384,6588.0,13950.0,4.0,4.0,4.0,10000.0,TEXT,JointEmbedding,CLIP: A group of people paddling in a boat at night.,{},cvhunter
vbse037,cvhunter1,1,1668171779137,7341.0,13950.0,4.0,4.0,4.0,10000.0,TEXT,JointEmbedding,CLIP: A group of people paddling in a boat at night.,{},cvhunter
vbse038,cvhunter1,1,1668172162483,6680.0,59554.0,55.0,6061.0,6061.0,10000.0,TEXT,JointEmbedding,CLIP: A demonstration of the setup of a metal oven flue through the roof.,{},cvhunter
vbse038,cvhunter1,1,1668172163161,7358.0,59554.0,55.0,6061.0,6061.0,10000.0,TEXT,JointEmbedding,CLIP: A demonstration of the setup of a metal oven flue through the roof.,{},cvhunter
vbse039,cvhunter1,1,1668172353055,8644.0,87854.0,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: A rock carving followed by a picture of a stone/rock sculpture.,{},cvhunter
vbse039,cvhunter1,1,1668172353762,9351.0,87854.0,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: A rock carving followed by a picture of a stone/rock sculpture.,{},cvhunter
vbse039,cvhunter1,1,1668172397920,53509.0,87854.0,113.0,113.0,113.0,10000.0,TEXT,JointEmbedding,CLIP: A rock carving followed by a picture of a stone or rock sculpture.,{},cvhunter
vbse039,cvhunter1,1,1668172398615,54204.0,87854.0,113.0,113.0,113.0,10000.0,TEXT,JointEmbedding,CLIP: A rock carving followed by a picture of a stone or rock sculpture.,{},cvhunter
vbse039,cvhunter1,1,1668172418030,73619.0,87854.0,37.0,37.0,37.0,10000.0,TEXT,JointEmbedding,CLIP: A rock carving followed by a picture of a stone or rock sculpture with white triangle,{},cvhunter
vbse039,cvhunter1,1,1668172418784,74373.0,87854.0,37.0,37.0,37.0,10000.0,TEXT,JointEmbedding,CLIP: A rock carving followed by a picture of a stone or rock sculpture with white triangle,{},cvhunter
vbse039,cvhunter1,1,1668172429064,84653.0,87854.0,19.0,19.0,19.0,10000.0,TEXT,JointEmbedding,CLIP: A rock carving followed by a picture of a stone or rock sculpture with triangle,{},cvhunter
vbse039,cvhunter1,1,1668172429824,85413.0,87854.0,19.0,19.0,19.0,10000.0,TEXT,JointEmbedding,CLIP: A rock carving followed by a picture of a stone or rock sculpture with triangle,{},cvhunter
vbse040,cvhunter1,1,1668172600168,5804.0,60392.0,656.0,inf,1009.0,10000.0,TEXT,JointEmbedding,CLIP: A black-dressed woman interviews another black-dressed woman.,{},cvhunter
vbse040,cvhunter1,1,1668172600919,6555.0,60392.0,656.0,inf,1009.0,10000.0,TEXT,JointEmbedding,CLIP: A black-dressed woman interviews another black-dressed woman.,{},cvhunter
vbse040,cvhunter1,1,1668172648606,54242.0,60392.0,1.0,inf,2.0,10000.0,TEXT,JointEmbedding,CLIP: A black-dressed woman interviews another black-dressed woman vita rete biella,{},cvhunter
vbse040,cvhunter1,1,1668172649346,54982.0,60392.0,1.0,inf,2.0,10000.0,TEXT,JointEmbedding,CLIP: A black-dressed woman interviews another black-dressed woman vita rete biella,{},cvhunter
vbse041,cvhunter1,1,1668172937646,5529.0,290297.0,701.0,inf,1166.0,10000.0,TEXT,JointEmbedding,CLIP: A sunrise or sunset at the ocean recorded while paragliding.,{},cvhunter
vbse041,cvhunter1,1,1668172938473,6356.0,290297.0,701.0,inf,1166.0,10000.0,TEXT,JointEmbedding,CLIP: A sunrise or sunset at the ocean recorded while paragliding.,{},cvhunter
vbse041,cvhunter1,1,1668173018446,86329.0,290297.0,796.0,inf,3285.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 15511:4780_2819:14101_16628:7013_10038:3716_11420:4750_1081:6983_13816:588_5647:3971_2819:12872_10038:3349_| group:1|10038:4308_17013:1712_10038:3169_10038:3911_,{},cvhunter
vbse041,cvhunter1,1,1668173030417,98300.0,290297.0,354.0,inf,354.0,10000.0,TEXT,JointEmbedding,CLIP: A red sunrise or sunset at the ocean recorded while paragliding.,{},cvhunter
vbse041,cvhunter1,1,1668173031186,99069.0,290297.0,354.0,inf,354.0,10000.0,TEXT,JointEmbedding,CLIP: A red sunrise or sunset at the ocean recorded while paragliding.,{},cvhunter
vbse041,cvhunter1,1,1668173035488,103371.0,290297.0,184.0,inf,184.0,10000.0,TEXT,JointEmbedding,CLIP: A red sunset at the ocean recorded while paragliding.,{},cvhunter
vbse041,cvhunter1,1,1668173036261,104144.0,290297.0,184.0,inf,184.0,10000.0,TEXT,JointEmbedding,CLIP: A red sunset at the ocean recorded while paragliding.,{},cvhunter
vbse041,cvhunter1,1,1668173042541,110424.0,290297.0,424.0,inf,616.0,10000.0,TEXT,JointEmbedding,CLIP: A sunset at the ocean recorded while paragliding.,{},cvhunter
vbse041,cvhunter1,1,1668173043344,111227.0,290297.0,424.0,inf,616.0,10000.0,TEXT,JointEmbedding,CLIP: A sunset at the ocean recorded while paragliding.,{},cvhunter
vbse041,cvhunter1,1,1668173172886,240769.0,290297.0,5.0,inf,792.0,10000.0,TEXT,JointEmbedding,CLIP: A sunset at the ocean recorded while paragliding waves on beach sand,{},cvhunter
vbse041,cvhunter1,1,1668173173649,241532.0,290297.0,5.0,inf,792.0,10000.0,TEXT,JointEmbedding,CLIP: A sunset at the ocean recorded while paragliding waves on beach sand,{},cvhunter
vbse042,cvhunter1,1,1668173277599,7074.0,48625.0,18.0,inf,482.0,10000.0,TEXT,JointEmbedding,CLIP: A man in a yellow shirt climbing up a rock.,{},cvhunter
vbse042,cvhunter1,1,1668173278664,8139.0,48625.0,18.0,inf,482.0,10000.0,TEXT,JointEmbedding,CLIP: A man in a yellow shirt climbing up a rock.,{},cvhunter
vbse043,cvhunter1,1,1668173573345,6038.0,12814.0,1.0,1.0,1.0,10000.0,TEXT,JointEmbedding,CLIP: A man playing a banjo and singing in front of a restaurant.,{},cvhunter
vbse043,cvhunter1,1,1668173574066,6759.0,12814.0,1.0,1.0,1.0,10000.0,TEXT,JointEmbedding,CLIP: A man playing a banjo and singing in front of a restaurant.,{},cvhunter
