task,team,user,timestamp,elapsed_since_task_start_ms,correct_submission_time_ms,rank_video,rank_shot_margin_0,rank_shot_margin_5,max_rank,category,type,value,additionals,teamFamily
vbse031,vibro3,3,1668170193000,127677.0,158198.0,1037.0,1037.0,1037.0,10000.0,TEMPORAL,text > text,"Close-ups of drum and guitar playing, and shots of people standing by the bushes.  >  black man close up",{},vibro
vbse032,vibro3,3,1668170422000,10478.0,204405.0,19.0,inf,936.0,10000.0,TEXT,jointEmbedding,A person interacting with a sound-effects keyboard.,{},vibro
vbse032,vibro3,3,1668170433000,21478.0,204405.0,1.0,inf,11.0,10000.0,IMAGE,globalFeatures, video 15098 at 00:02:11:00 (Frame #3926),{},vibro
vbse032,vibro3,3,1668170451000,39478.0,204405.0,1.0,1688.0,1.0,10000.0,IMAGE,globalFeatures, video 15098 at 00:01:25:00 (Frame #2562),{},vibro
vbse033,vibro3,3,1668170958000,12754.0,,68.0,68.0,68.0,10000.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings.,{},vibro
vbse033,vibro3,3,1668170996000,50754.0,,1465.0,2234.0,1465.0,10000.0,IMAGE,globalFeatures, video 08541 at 00:06:51:00 (Frame #9876),{},vibro
vbse033,vibro3,3,1668171004000,58754.0,,55.0,80.0,80.0,10000.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings and pixels,{},vibro
vbse033,vibro3,3,1668171029000,83754.0,,29.0,915.0,915.0,10000.0,TEXT,jointEmbedding, rocks with curvy carvings and pixels,{},vibro
vbse033,vibro3,3,1668171033000,87754.0,,1410.0,6260.0,6260.0,10000.0,TEMPORAL,text > text,Close-ups of ochre rocks with curvy carvings.  >   rocks with curvy carvings and pixels,{},vibro
vbse033,vibro3,3,1668171057000,111754.0,,315.0,3758.0,315.0,10000.0,TEMPORAL,text > frame,Close-ups of ochre rocks with curvy carvings.  >  frame 0258.jpg in video 15367 at 00:02:08:00 (Frame #3851),{},vibro
vbse033,vibro3,3,1668171063000,117754.0,,inf,inf,inf,10000.0,TEMPORAL,text > text,Close-ups of ochre rocks with curvy carvings.  >  white fire shot,{},vibro
vbse033,vibro3,3,1668171079000,133754.0,,inf,inf,inf,10000.0,TEMPORAL,text > text,Close-ups of ochre rocks with curvy carvings.  >  white fire shot,{},vibro
vbse033,vibro3,3,1668171085000,139754.0,,inf,inf,inf,10000.0,TEMPORAL,text > text,Close-ups of ochre rocks with curvy carvings.  >  white fire shot,{},vibro
vbse033,vibro3,3,1668171091000,145754.0,,1183.0,inf,5936.0,10000.0,TEMPORAL,text > frame,Close-ups of ochre rocks with curvy carvings.  >  frame 0499.jpg in video 09118 at 00:04:09:00 (Frame #7470),{},vibro
vbse033,vibro3,3,1668171095000,149754.0,,2566.0,inf,9373.0,10000.0,TEMPORAL,text > frame,Close-ups of ochre rocks with curvy carvings.  >  frame 0499.jpg in video 09118 at 00:04:09:00 (Frame #7470),{},vibro
vbse033,vibro3,3,1668171098000,152754.0,,1901.0,inf,inf,10000.0,TEMPORAL,text > text,Close-ups of ochre rocks with curvy carvings.  >  white light,{},vibro
vbse033,vibro3,3,1668171109000,163754.0,,5452.0,inf,inf,10000.0,TEMPORAL,frame > text,frame 0472.jpg in video 04481 at 00:03:55:00 (Frame #7057)  >  white light,{},vibro
vbse033,vibro3,3,1668171115000,169754.0,,inf,inf,inf,10000.0,TEMPORAL,text > text,Close-ups of ochre rocks with curvy carvings.  >  white light,{},vibro
vbse033,vibro3,3,1668171133000,187754.0,,6556.0,inf,6556.0,10000.0,TEMPORAL,text > text,Close-ups of ochre rocks with curvy carvings.  >  white light,{},vibro
vbse033,vibro3,3,1668171158000,212754.0,,1629.0,inf,1629.0,10000.0,TEMPORAL,text > text,Close-ups of ochre rocks with curvy carvings.  >  white light,{},vibro
vbse033,vibro3,3,1668171183000,237754.0,,9325.0,inf,9325.0,10000.0,TEXT,jointEmbedding,,{},vibro
vbse033,vibro3,3,1668171199000,253754.0,,1527.0,1920.0,1920.0,10000.0,TEXT,jointEmbedding,brown rocks with big curvy carving,{},vibro
vbse033,vibro3,3,1668171213000,267754.0,,135.0,inf,inf,10000.0,TEXT,jointEmbedding,pixel image,{},vibro
vbse033,vibro3,3,1668171239000,293754.0,,78.0,84.0,84.0,10000.0,IMAGE,globalFeatures, video 09555 at 00:05:53:00 (Frame #10605),{},vibro
vbse033,vibro3,3,1668171244000,298754.0,,156.0,156.0,156.0,10000.0,IMAGE,globalFeatures, video 08541 at 00:06:58:00 (Frame #10032),{},vibro
vbse034,vibro3,3,1668171305000,12787.0,24619.0,11.0,11.0,11.0,10000.0,TEXT,jointEmbedding,A black-and-white video showing a diver moving upwards.,{},vibro
vbse035,vibro3,3,1668171422000,8911.0,19551.0,56.0,inf,56.0,10000.0,TEXT,jointEmbedding,"A moving ferris wheel, recorded from the front and below.",{},vibro
vbse035,vibro3,3,1668171426000,12911.0,19551.0,9.0,inf,9.0,10000.0,IMAGE,globalFeatures, video 15417 at 00:00:25:00 (Frame #749),{},vibro
vbse037,vibro3,3,1668171782000,10204.0,38262.0,16.0,inf,16.0,10000.0,TEXT,jointEmbedding,A group of people paddling in a boat at night.,{},vibro
vbse038,vibro3,3,1668172167000,11197.0,61004.0,253.0,3321.0,3321.0,10000.0,TEXT,jointEmbedding,A demonstration of the setup of a metal oven flue through the roof.,{},vibro
vbse039,vibro3,3,1668172354000,9589.0,50590.0,140.0,140.0,140.0,10000.0,TEXT,jointEmbedding,A rock carving followed by a picture of a stone/rock sculpture.,{},vibro
vbse039,vibro3,3,1668172362000,17589.0,50590.0,6.0,4575.0,6.0,10000.0,IMAGE,globalFeatures, video 00631 at 00:01:14:00 (Frame #2217),{},vibro
vbse039,vibro3,3,1668172366000,21589.0,50590.0,1.0,111.0,1.0,10000.0,IMAGE,globalFeatures, video 10930 at 00:02:27:00 (Frame #4420),{},vibro
vbse039,vibro3,3,1668172380000,35589.0,50590.0,10.0,inf,10.0,10000.0,IMAGE,globalFeatures, video 04684 at 00:02:37:00 (Frame #3937),{},vibro
vbse039,vibro3,3,1668172388000,43589.0,50590.0,1.0,111.0,1.0,10000.0,IMAGE,globalFeatures, video 10930 at 00:02:27:00 (Frame #4420),{},vibro
vbse040,vibro3,3,1668172604000,9636.0,208370.0,730.0,inf,inf,10000.0,TEXT,jointEmbedding,A black-dressed woman interviews another black-dressed woman.,{},vibro
vbse040,vibro3,3,1668172632000,37636.0,208370.0,2110.0,inf,inf,10000.0,IMAGE,globalFeatures, video 16088 at 00:04:17:00 (Frame #6437),{},vibro
vbse040,vibro3,3,1668172655000,60636.0,208370.0,730.0,inf,inf,10000.0,IMAGE,globalFeatures, video 16088 at 00:04:17:00 (Frame #6437),{},vibro
vbse040,vibro3,3,1668172662000,67636.0,208370.0,730.0,inf,inf,10000.0,TEXT,jointEmbedding,A black-dressed woman interviews another black-dressed woman.,{},vibro
vbse040,vibro3,3,1668172663000,68636.0,208370.0,6979.0,inf,inf,10000.0,TEMPORAL,frame > text,frame 0516.jpg in video 16088 at 00:04:17:00 (Frame #6437)  >  A black-dressed woman interviews another black-dressed woman.,{},vibro
vbse040,vibro3,3,1668172683000,88636.0,208370.0,2974.0,inf,inf,10000.0,TEMPORAL,text > text,A black-dressed woman interviews another black-dressed woman.  >  A black-dressed woman interviews another black-dressed woman.,{},vibro
vbse040,vibro3,3,1668172699000,104636.0,208370.0,3.0,inf,inf,10000.0,TEXT,jointEmbedding,e vita,{},vibro
vbse040,vibro3,3,1668172715000,120636.0,208370.0,4.0,inf,inf,10000.0,TEXT,jointEmbedding,woman being interviewed in front of e vita,{},vibro
vbse041,vibro3,3,1668172941000,8883.0,88117.0,627.0,inf,inf,10000.0,TEXT,jointEmbedding,A sunrise or sunset at the ocean recorded while paragliding.,{},vibro
vbse041,vibro3,3,1668172957000,24883.0,88117.0,627.0,inf,inf,10000.0,TEXT,jointEmbedding,A sunrise or sunset at the ocean recorded while paragliding.,{},vibro
vbse041,vibro3,3,1668172961000,28883.0,88117.0,942.0,inf,inf,10000.0,IMAGE,globalFeatures, video 10038 at 00:01:27:00 (Frame #2607),{},vibro
vbse041,vibro3,3,1668172962000,29883.0,88117.0,1915.0,inf,inf,10000.0,TEXT,jointEmbedding,A sunrise or sunset at the ocean recorded while paragliding.,{},vibro
vbse041,vibro3,3,1668172979000,46883.0,88117.0,104.0,inf,4696.0,10000.0,TEXT,jointEmbedding,A sunrise or sunset at the ocean,{},vibro
vbse041,vibro3,3,1668172984000,51883.0,88117.0,2.0,59.0,59.0,10000.0,TEMPORAL,text > text,A sunrise or sunset at the ocean  >  A sunrise or sunset at the ocean recorded while paragliding.,{},vibro
vbse042,vibro3,3,1668173278000,7475.0,100342.0,41.0,inf,inf,10000.0,TEXT,jointEmbedding,A man in a yellow shirt climbing up a rock.,{},vibro
vbse042,vibro3,3,1668173357000,86475.0,100342.0,1.0,inf,inf,10000.0,IMAGE,globalFeatures, video 11110 at 00:01:24:00 (Frame #2112),{},vibro
vbse042,vibro3,3,1668173362000,91475.0,100342.0,1.0,inf,1.0,10000.0,IMAGE,globalFeatures, video 11110 at 00:01:47:00 (Frame #2687),{},vibro
vbse043,vibro3,3,1668173576000,8693.0,18581.0,3.0,13.0,3.0,10000.0,TEXT,jointEmbedding,A man playing a banjo and singing in front of a restaurant.,{},vibro
vbse044,vibro3,3,1668173822000,8630.0,124761.0,120.0,inf,inf,10000.0,TEXT,jointEmbedding,A shark swimming at the sea floor.,{},vibro
vbse044,vibro3,3,1668173840000,26630.0,124761.0,46.0,inf,inf,10000.0,IMAGE,globalFeatures, video 14693 at 00:01:15:00 (Frame #2262),{},vibro
vbse044,vibro3,3,1668173849000,35630.0,124761.0,11.0,inf,inf,10000.0,IMAGE,globalFeatures, video 11179 at 00:06:44:00 (Frame #12107),{},vibro
vbse044,vibro3,3,1668173869000,55630.0,124761.0,262.0,inf,inf,10000.0,IMAGE,globalFeatures, video 11179 at 00:06:44:00 (Frame #12107),{},vibro
vbse044,vibro3,3,1668173892000,78630.0,124761.0,11.0,inf,inf,10000.0,IMAGE,globalFeatures, video 11179 at 00:06:44:00 (Frame #12107),{},vibro
vbse044,vibro3,3,1668173903000,89630.0,124761.0,5.0,5.0,5.0,10000.0,IMAGE,globalFeatures, video 14701 at 00:00:58:00 (Frame #1738),{},vibro
vbse045,vibro3,3,1668174105000,8025.0,,711.0,inf,711.0,10000.0,TEXT,jointEmbedding,Zoom-in to a large old tree with lots of leaves on the ground.,{},vibro
vbse045,vibro3,3,1668174130000,33025.0,,inf,inf,inf,10000.0,IMAGE,globalFeatures, video 10073 at 00:01:44:00 (Frame #2600),{},vibro
vbse045,vibro3,3,1668174140000,43025.0,,711.0,711.0,711.0,10000.0,TEXT,jointEmbedding,Zoom-in to a large old tree with lots of leaves on the ground.,{},vibro
vbse045,vibro3,3,1668174156000,59025.0,,78.0,78.0,78.0,10000.0,TEXT,jointEmbedding,large old tree with lots of leaves on the ground.,{},vibro
vbse045,vibro3,3,1668174176000,79025.0,,inf,inf,inf,10000.0,IMAGE,globalFeatures, video 03499 at 00:00:25:00 (Frame #637),{},vibro
vbse045,vibro3,3,1668174182000,85025.0,,inf,inf,inf,10000.0,IMAGE,globalFeatures, video 01160 at 00:00:21:00 (Frame #525),{},vibro
vbse045,vibro3,3,1668174202000,105025.0,,349.0,349.0,349.0,10000.0,TEXT,jointEmbedding,large tree in the park with leafes on the ground,{},vibro
vbse045,vibro3,3,1668174213000,116025.0,,3642.0,3642.0,3642.0,10000.0,IMAGE,globalFeatures, video 15168 at 00:11:36:00 (Frame #20859),{},vibro
vbse045,vibro3,3,1668174220000,123025.0,,437.0,437.0,437.0,10000.0,IMAGE,globalFeatures, video 02632 at 00:02:13:00 (Frame #3204),{},vibro
vbse045,vibro3,3,1668174224000,127025.0,,4575.0,inf,inf,10000.0,IMAGE,globalFeatures, video 05230 at 00:00:24:00 (Frame #600),{},vibro
vbse045,vibro3,3,1668174240000,143025.0,,437.0,437.0,437.0,10000.0,IMAGE,globalFeatures, video 02632 at 00:02:13:00 (Frame #3204),{},vibro
vbse045,vibro3,3,1668174248000,151025.0,,3642.0,3642.0,3642.0,10000.0,IMAGE,globalFeatures, video 15168 at 00:11:36:00 (Frame #20859),{},vibro
vbse045,vibro3,3,1668174257000,160025.0,,437.0,437.0,437.0,10000.0,IMAGE,globalFeatures, video 02632 at 00:02:13:00 (Frame #3204),{},vibro
vbse045,vibro3,3,1668174275000,178025.0,,4575.0,inf,inf,10000.0,IMAGE,globalFeatures, video 05230 at 00:00:24:00 (Frame #600),{},vibro
vbse045,vibro3,3,1668174281000,184025.0,,inf,inf,inf,10000.0,IMAGE,globalFeatures, video 00112 at 00:01:39:00 (Frame #2373),{},vibro
vbse045,vibro3,3,1668174288000,191025.0,,inf,inf,inf,10000.0,IMAGE,globalFeatures, video 05230 at 00:00:24:00 (Frame #600),{},vibro
vbse045,vibro3,3,1668174310000,213025.0,,261.0,895.0,895.0,10000.0,TEXT,jointEmbedding,leaves on the ground,{},vibro
vbse045,vibro3,3,1668174316000,219025.0,,29.0,359.0,359.0,10000.0,TEMPORAL,text > text,large tree in the park with leafes on the ground  >  leaves on the ground,{},vibro
vbse045,vibro3,3,1668174395000,298025.0,,46.0,97.0,97.0,10000.0,TEMPORAL,text > text,large tree in the park with leafes on the ground  >  leaves on the ground,{},vibro
vbse046,vibro3,3,1668174481000,6927.0,,inf,inf,inf,10000.0,TEXT,jointEmbedding,Close-up of a singer of whom you cannot see the mouth.,{},vibro
vbse046,vibro3,3,1668174524000,49927.0,,4354.0,inf,inf,10000.0,TEXT,jointEmbedding,close up of man with curly hair,{},vibro
vbse046,vibro3,3,1668174531000,56927.0,,2468.0,inf,inf,10000.0,TEXT,jointEmbedding,close up of man with curly hair staring in the camera,{},vibro
vbse046,vibro3,3,1668174545000,70927.0,,inf,inf,inf,10000.0,TEXT,jointEmbedding,close up of man staring in the camera,{},vibro
vbse046,vibro3,3,1668174572000,97927.0,,7926.0,inf,inf,10000.0,TEXT,jointEmbedding,"close up of man staring in the camera, mouth is not seen",{},vibro
vbse046,vibro3,3,1668174696000,221927.0,,inf,inf,inf,10000.0,TEXT,jointEmbedding,good quality close up shot of man looking in the camera ,{},vibro
vbse046,vibro3,3,1668174709000,234927.0,,4157.0,inf,inf,10000.0,TEXT,jointEmbedding,good quality close up shot of man with curly hair looking in the camera ,{},vibro
vbse046,vibro3,3,1668174727000,252927.0,,76.0,inf,inf,10000.0,IMAGE,globalFeatures, video 16630 at 00:02:55:00 (Frame #4387),{},vibro
vbse046,vibro3,3,1668174749000,274927.0,,inf,inf,inf,10000.0,IMAGE,globalFeatures, video 16630 at 00:02:55:00 (Frame #4387),{},vibro
vbse047,vibro3,3,1668174965000,8795.0,68113.0,432.0,inf,432.0,10000.0,TEXT,jointEmbedding,A fir tree with a blurred lake in the background.,{},vibro
vbse047,vibro3,3,1668174979000,22795.0,68113.0,8.0,165.0,165.0,10000.0,IMAGE,globalFeatures, video 13681 at 00:06:01:00 (Frame #10830),{},vibro
vbse047,vibro3,3,1668174992000,35795.0,68113.0,10.0,13.0,13.0,10000.0,IMAGE,globalFeatures, video 08824 at 00:01:48:00 (Frame #2712),{},vibro
vbse048,vibro3,3,1668176182000,7619.0,41658.0,65.0,inf,896.0,10000.0,TEXT,jointEmbedding,A zoom-in to large old mushroom-shaped trees.,{},vibro
vbse048,vibro3,3,1668176192000,17619.0,41658.0,1.0,inf,6.0,10000.0,IMAGE,globalFeatures, video 11208 at 00:01:11:00 (Frame #1787),{},vibro
vbse049,vibro3,3,1668176380000,9293.0,101803.0,16.0,inf,16.0,10000.0,TEXT,jointEmbedding,A man in a white t-shirt playing guitar and singing at night in a room.,{},vibro
vbse049,vibro3,3,1668176441000,70293.0,101803.0,847.0,inf,8157.0,10000.0,IMAGE,globalFeatures, video 14159 at 00:00:01:00 (Frame #25),{},vibro
vbse049,vibro3,3,1668176453000,82293.0,101803.0,16.0,inf,inf,10000.0,TEXT,jointEmbedding,A man in a white t-shirt playing guitar and singing at night in a room.,{},vibro
vbse050,vibro3,3,1668176630000,10612.0,31899.0,14.0,3112.0,3112.0,10000.0,TEXT,jointEmbedding,A man in black clothes is introducing a camera stand.,{},vibro
vbse051,vibro3,3,1668176828000,10139.0,74058.0,19.0,51.0,51.0,10000.0,TEXT,jointEmbedding,A man is setting up a starting ramp for a model airplane.,{},vibro
vbse051,vibro3,3,1668176854000,36139.0,74058.0,1.0,2.0,2.0,10000.0,IMAGE,globalFeatures, video 16848 at 00:00:56:00 (Frame #1678),{},vibro
vbse052,vibro3,3,1668177152000,12395.0,28756.0,inf,inf,inf,10000.0,TEMPORAL,frame > text,frame 3745.jpg in video 16395 at 00:31:12:00 (Frame #46800)  >  ,{},vibro
vbse052,vibro3,3,1668177157000,17395.0,28756.0,3150.0,inf,inf,10000.0,TEMPORAL,text > text,Buildings carved into large rocks.  >  ,{},vibro
vbse053,vibro3,3,1668177351000,9695.0,28035.0,45.0,inf,326.0,10000.0,TEXT,jointEmbedding,A group of rappers singing and dancing outside.,{},vibro
vbse054,vibro3,3,1668177666000,9412.0,127278.0,630.0,inf,951.0,10000.0,TEXT,jointEmbedding,First-person view of a mountainbike downhill race.,{},vibro
vbse054,vibro3,3,1668177714000,57412.0,127278.0,239.0,748.0,748.0,10000.0,TEXT,jointEmbedding,First-person view of a mountainbike downhill race with phone holder,{},vibro
vbse054,vibro3,3,1668177722000,65412.0,127278.0,155.0,557.0,557.0,10000.0,TEXT,jointEmbedding,First-person view of a mountainbike downhill race with phone holder on the steering wheel,{},vibro
vbse054,vibro3,3,1668177733000,76412.0,127278.0,40.0,inf,278.0,10000.0,TEXT,jointEmbedding,mountainbike downhill with phone holder on the steering wheel,{},vibro
vbse054,vibro3,3,1668177737000,80412.0,127278.0,42.0,inf,inf,10000.0,IMAGE,globalFeatures, video 14467 at 00:05:17:00 (Frame #9500),{},vibro
vbse055,vibro3,3,1668177992000,8089.0,43347.0,2.0,inf,inf,10000.0,IMAGE,globalFeatures, video 14467 at 00:05:17:00 (Frame #9500),{},vibro
vbse056,vibro3,3,1668178331000,9300.0,220540.0,4600.0,8920.0,8920.0,10000.0,IMAGE,globalFeatures, video 13823 at 00:02:05:00 (Frame #3125),{},vibro
vbse056,vibro3,3,1668178354000,32300.0,220540.0,inf,inf,inf,10000.0,IMAGE,globalFeatures, video 01512 at 00:08:28:00 (Frame #15224),{},vibro
vbse056,vibro3,3,1668178366000,44300.0,220540.0,582.0,3020.0,3020.0,10000.0,IMAGE,globalFeatures, video 01512 at 00:08:28:00 (Frame #15224),{},vibro
vbse056,vibro3,3,1668178385000,63300.0,220540.0,99.0,1015.0,1015.0,10000.0,IMAGE,globalFeatures, video 01512 at 00:08:28:00 (Frame #15224),{},vibro
vbse056,vibro3,3,1668178396000,74300.0,220540.0,216.0,1930.0,1930.0,10000.0,IMAGE,globalFeatures, video 01512 at 00:08:28:00 (Frame #15224),{},vibro
vbse056,vibro3,3,1668178405000,83300.0,220540.0,16.0,305.0,305.0,10000.0,IMAGE,globalFeatures, video 01512 at 00:08:28:00 (Frame #15224),{},vibro
vbse056,vibro3,3,1668178429000,107300.0,220540.0,30.0,68.0,53.0,10000.0,IMAGE,globalFeatures, video 01512 at 00:08:28:00 (Frame #15224),{},vibro
vbse056,vibro3,3,1668178432000,110300.0,220540.0,inf,inf,inf,10000.0,IMAGE,globalFeatures, video 14687 at 00:02:37:00 (Frame #4720),{},vibro
vbse056,vibro3,3,1668178467000,145300.0,220540.0,3620.0,inf,inf,10000.0,TEXT,jointEmbedding,two girls speaking to each other with curtains in the background,{},vibro
vbse056,vibro3,3,1668178486000,164300.0,220540.0,1899.0,inf,inf,10000.0,TEXT,jointEmbedding,two girls speaking to each other with curtains and painting in the background,{},vibro
vbse056,vibro3,3,1668178499000,177300.0,220540.0,inf,inf,inf,10000.0,TEMPORAL,text > text,two girls sitting with a painting in the background and looking in the camera  >  two girls speaking to each other with curtains and painting in the background,{},vibro
vbse056,vibro3,3,1668178514000,192300.0,220540.0,30.0,68.0,53.0,10000.0,IMAGE,globalFeatures, video 01512 at 00:08:28:00 (Frame #15224),{},vibro
vbse056,vibro3,3,1668178515000,193300.0,220540.0,inf,inf,inf,10000.0,TEMPORAL,frame > text,frame 1017.jpg in video 01512 at 00:08:28:00 (Frame #15224)  >  two girls speaking to each other with curtains and painting in the background,{},vibro
vbse057,vibro3,3,1668178649000,157.0,126216.0,inf,inf,inf,10000.0,TEXT,jointEmbedding,,{},vibro
vbse057,vibro3,3,1668178659000,10157.0,126216.0,inf,inf,inf,10000.0,TEXT,jointEmbedding,Extremely zoomed recording of some written content.,{},vibro
vbse057,vibro3,3,1668178680000,31157.0,126216.0,7566.0,inf,inf,10000.0,TEMPORAL,text > text,Extremely zoomed recording of some written content.  >  ,{},vibro
vbse057,vibro3,3,1668178686000,37157.0,126216.0,1561.0,inf,1561.0,10000.0,TEMPORAL,text > text,Extremely zoomed recording of some written content.  >  ,{},vibro
vbse057,vibro3,3,1668178692000,43157.0,126216.0,inf,inf,inf,10000.0,TEMPORAL,text > text,Extremely zoomed recording of some written content.  >  ,{},vibro
vbse057,vibro3,3,1668178723000,74157.0,126216.0,7892.0,inf,inf,10000.0,TEMPORAL,frame > text,frame 1453.jpg in video 00565 at 00:12:06:00 (Frame #21758)  >  ,{},vibro
vbse058,vibro3,3,1668178993000,8900.0,110142.0,87.0,inf,87.0,10000.0,TEXT,jointEmbedding,A freestyle downhill skier jumping down rocks between trees.,{},vibro
vbse058,vibro3,3,1668179033000,48900.0,110142.0,1.0,1.0,1.0,10000.0,IMAGE,globalFeatures, video 02249 at 00:01:37:00 (Frame #2425),{},vibro
vbse058,vibro3,3,1668179068000,83900.0,110142.0,12.0,43.0,43.0,10000.0,TEXT,jointEmbedding,skier jumping down rocks between trees,{},vibro
vbse058,vibro3,3,1668179079000,94900.0,110142.0,2.0,2.0,2.0,10000.0,TEMPORAL,text > text,A freestyle downhill skier jumping down rocks between trees.  >  skier jumping down rocks between trees,{},vibro
vbse059,vibro3,3,1668179401000,12697.0,177058.0,79.0,863.0,492.0,10000.0,TEXT,jointEmbedding,A skier flying down a mountain with a parachute.,{},vibro
vbse059,vibro3,3,1668179432000,43697.0,177058.0,68.0,743.0,743.0,10000.0,IMAGE,globalFeatures, video 10347 at 00:00:21:00 (Frame #644),{},vibro
vbse059,vibro3,3,1668179439000,50697.0,177058.0,339.0,1538.0,523.0,10000.0,IMAGE,globalFeatures, video 10347 at 00:05:27:00 (Frame #9815),{},vibro
vbse059,vibro3,3,1668179448000,59697.0,177058.0,266.0,1833.0,1662.0,10000.0,IMAGE,globalFeatures, video 10347 at 00:05:08:00 (Frame #9245),{},vibro
vbse059,vibro3,3,1668179469000,80697.0,177058.0,5673.0,inf,inf,10000.0,TEXT,jointEmbedding,skies in the air,{},vibro
vbse059,vibro3,3,1668179479000,90697.0,177058.0,1782.0,5580.0,5580.0,10000.0,TEXT,jointEmbedding,pov of skies,{},vibro
vbse059,vibro3,3,1668179488000,99697.0,177058.0,inf,inf,inf,10000.0,TEXT,jointEmbedding,person in skies,{},vibro
vbse059,vibro3,3,1668179509000,120697.0,177058.0,487.0,8017.0,8017.0,10000.0,TEXT,jointEmbedding,person skiing,{},vibro
vbse059,vibro3,3,1668179518000,129697.0,177058.0,7.0,288.0,288.0,10000.0,TEXT,jointEmbedding,ski pov,{},vibro
vbse059,vibro3,3,1668179522000,133697.0,177058.0,5.0,22.0,22.0,10000.0,TEMPORAL,text > text,A skier flying down a mountain with a parachute.  >  ski pov,{},vibro
vbse060,vibro3,3,1668179736000,9787.0,225273.0,9.0,inf,192.0,10000.0,TEXT,jointEmbedding,A crowd of people sitting in a cinema / theatre.,{},vibro
vbse060,vibro3,3,1668179741000,14787.0,225273.0,6.0,86.0,86.0,10000.0,IMAGE,globalFeatures, video 08969 at 00:39:48:00 (Frame #59700),{},vibro
vbse060,vibro3,3,1668179754000,27787.0,225273.0,2777.0,2777.0,2777.0,10000.0,IMAGE,globalFeatures, video 00565 at 00:24:36:00 (Frame #44235),{},vibro
vbse060,vibro3,3,1668179778000,51787.0,225273.0,2036.0,inf,2850.0,10000.0,TEXT,jointEmbedding,very dark image with blue light in the middle,{},vibro
vbse060,vibro3,3,1668179780000,53787.0,225273.0,112.0,353.0,353.0,10000.0,TEMPORAL,text > text,A crowd of people sitting in a cinema / theatre.  >  very dark image with blue light in the middle,{},vibro
vbse060,vibro3,3,1668179811000,84787.0,225273.0,38.0,7064.0,7064.0,10000.0,TEMPORAL,frame > text,frame 2953.jpg in video 00565 at 00:24:36:00 (Frame #44235)  >  very dark image with blue light in the middle,{},vibro
vbse060,vibro3,3,1668179815000,88787.0,225273.0,942.0,inf,942.0,10000.0,TEMPORAL,text > text,A crowd of people sitting in a dark cinema   >  very dark image with blue light in the middle,{},vibro
vbse060,vibro3,3,1668179831000,104787.0,225273.0,2572.0,2572.0,2572.0,10000.0,TEMPORAL,text > text,A crowd of people sitting in a dark cinema   >  very dark image with blue light in the middle,{},vibro
vbse060,vibro3,3,1668179839000,112787.0,225273.0,795.0,795.0,795.0,10000.0,TEMPORAL,text > text,A crowd of people sitting in a dark cinema   >  very dark image with blue light in the middle,{},vibro
vbse060,vibro3,3,1668179858000,131787.0,225273.0,141.0,184.0,184.0,10000.0,IMAGE,globalFeatures, video 08126 at 00:03:21:00 (Frame #5025),{},vibro
vbse060,vibro3,3,1668179859000,132787.0,225273.0,10.0,640.0,640.0,10000.0,TEMPORAL,frame > text,frame 0403.jpg in video 08126 at 00:03:21:00 (Frame #5025)  >  very dark image with blue light in the middle,{},vibro
vbse060,vibro3,3,1668179866000,139787.0,225273.0,6974.0,6974.0,6974.0,10000.0,IMAGE,globalFeatures, video 08126 at 00:03:21:00 (Frame #5025),{},vibro
vbse060,vibro3,3,1668179867000,140787.0,225273.0,795.0,795.0,795.0,10000.0,TEMPORAL,text > text,  >  very dark image with blue light in the middle,{},vibro
vbse060,vibro3,3,1668179878000,151787.0,225273.0,24.0,inf,842.0,10000.0,TEMPORAL,frame > text,frame 0403.jpg in video 08126 at 00:03:21:00 (Frame #5025)  >  very dark image with blue light in the middle,{},vibro
vbse060,vibro3,3,1668179883000,156787.0,225273.0,9.0,inf,9.0,10000.0,TEMPORAL,text > text,man with glasses sitting in a dark cinema  >  very dark image with blue light in the middle,{},vibro
vbse060,vibro3,3,1668179892000,165787.0,225273.0,134.0,inf,134.0,10000.0,IMAGE,globalFeatures, video 03457 at 00:00:12:00 (Frame #300),{},vibro
vbse060,vibro3,3,1668179893000,166787.0,225273.0,13.0,inf,662.0,10000.0,TEMPORAL,frame > text,frame 0025.jpg in video 03457 at 00:00:12:00 (Frame #300)  >  very dark image with blue light in the middle,{},vibro
vbse060,vibro3,3,1668179897000,170787.0,225273.0,5707.0,5707.0,5707.0,10000.0,IMAGE,globalFeatures, video 10637 at 00:01:19:00 (Frame #1906),{},vibro
vbse060,vibro3,3,1668179898000,171787.0,225273.0,124.0,124.0,124.0,10000.0,TEMPORAL,text > text,man with glasses sitting in a dark cinema next to crowd  >  very dark image with blue light in the middle,{},vibro
vbse060,vibro3,3,1668179941000,214787.0,225273.0,4.0,174.0,174.0,10000.0,TEMPORAL,frame > text,frame 0160.jpg in video 10637 at 00:01:19:00 (Frame #1906)  >  very dark image with blue light in the middle,{},vibro
vbse060,vibro3,3,1668179947000,220787.0,225273.0,1.0,2.0,2.0,10000.0,TEMPORAL,text > text,A crowd of people sitting in a cinema / theatre  >  very dark image with blue light in the middle,{},vibro
