task,team,user,timestamp,elapsed_since_task_start_ms,correct_submission_time_ms,rank_video,rank_shot_margin_0,rank_shot_margin_5,max_rank,category,type,value,additionals,teamFamily
vbse025,cvhunter2,2,1668165159918,204707.0,275450.0,299.0,299.0,299.0,10000.0,TEXT,JointEmbedding,"Temporal CLIP: parking lot, cars > Aerial shot moving up over trees, forest, grass",{},cvhunter
vbse025,cvhunter2,2,1668165215712,260501.0,275450.0,23.0,23.0,23.0,10000.0,IMAGE,feedbackModel,Temporal Bayes CLIP 10586:4496_10586:2975_6400:4053_10586:2075_10586:4863_10586:3881_11948:62_4290:4862_3425:1981_6721:6961_| group:1|12133:8628_3994:7815_| group:2|10586:2053_13136:1094_,{},cvhunter
vbse026,cvhunter2,2,1668165372131,7875.0,119891.0,5.0,182.0,182.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring an pulling a red sledge.,{},cvhunter
vbse026,cvhunter2,2,1668165372965,8709.0,119891.0,5.0,182.0,182.0,10000.0,TEXT,JointEmbedding,CLIP: A man ski touring an pulling a red sledge.,{},cvhunter
vbse028,cvhunter2,2,1668165753142,8408.0,145478.0,69.0,524.0,524.0,10000.0,TEXT,JointEmbedding,CLIP: View from a car driving cross country and through a dirty side window.,{},cvhunter
vbse028,cvhunter2,2,1668165754015,9281.0,145478.0,69.0,524.0,524.0,10000.0,TEXT,JointEmbedding,CLIP: View from a car driving cross country and through a dirty side window.,{},cvhunter
vbse029,cvhunter2,2,1668166062350,13865.0,31290.0,12.0,40.0,40.0,10000.0,TEXT,JointEmbedding,CLIP: Bride getting dressed by three women in front of a mirror.,{},cvhunter
vbse029,cvhunter2,2,1668166063105,14620.0,31290.0,12.0,40.0,40.0,10000.0,TEXT,JointEmbedding,CLIP: Bride getting dressed by three women in front of a mirror.,{},cvhunter
vbse030,cvhunter2,2,1668166385532,8489.0,16087.0,4.0,14.0,14.0,10000.0,TEXT,JointEmbedding,CLIP: View of two bridges in Venice from the water.,{},cvhunter
vbse030,cvhunter2,2,1668166386248,9205.0,16087.0,4.0,14.0,14.0,10000.0,TEXT,JointEmbedding,CLIP: View of two bridges in Venice from the water.,{},cvhunter
vbse031,cvhunter2,2,1668170073081,7758.0,,1754.0,3596.0,3596.0,10000.0,TEXT,JointEmbedding,"CLIP: Close-ups of drum and guitar playing, and shots of people standing by the bushes.",{},cvhunter
vbse031,cvhunter2,2,1668170073785,8462.0,,1754.0,3596.0,3596.0,10000.0,TEXT,JointEmbedding,"CLIP: Close-ups of drum and guitar playing, and shots of people standing by the bushes.",{},cvhunter
vbse031,cvhunter2,2,1668170147459,82136.0,,1070.0,8946.0,6858.0,10000.0,TEXT,JointEmbedding,"CLIP: Close-ups of drum and guitar playing, and shots of people standing by the bushes, red shirt",{},cvhunter
vbse031,cvhunter2,2,1668170148195,82872.0,,1070.0,8946.0,6858.0,10000.0,TEXT,JointEmbedding,"CLIP: Close-ups of drum and guitar playing, and shots of people standing by the bushes, red shirt",{},cvhunter
vbse031,cvhunter2,2,1668170181883,116560.0,,451.0,2112.0,2112.0,10000.0,TEXT,JointEmbedding,"Temporal CLIP: Close-ups of drum and guitar playing, and shots of people standing by the bushes > red shirt in front of bushes",{},cvhunter
vbse031,cvhunter2,2,1668170183283,117960.0,,451.0,2112.0,2112.0,10000.0,TEXT,JointEmbedding,"Temporal CLIP: Close-ups of drum and guitar playing, and shots of people standing by the bushes > red shirt in front of bushes",{},cvhunter
vbse031,cvhunter2,2,1668170196252,130929.0,,1135.0,1930.0,1930.0,10000.0,TEXT,JointEmbedding,"Temporal CLIP: Close-ups of drum and guitar playing, and shots of people standing by the bushes > man in red shirt in front of bushes",{},cvhunter
vbse031,cvhunter2,2,1668170197318,131995.0,,1135.0,1930.0,1930.0,10000.0,TEXT,JointEmbedding,"Temporal CLIP: Close-ups of drum and guitar playing, and shots of people standing by the bushes > man in red shirt in front of bushes",{},cvhunter
vbse031,cvhunter2,2,1668170209112,143789.0,,5519.0,inf,inf,10000.0,IMAGE,JointEmbedding,5016:2880 : rows=True,{},cvhunter
vbse031,cvhunter2,2,1668170237276,171953.0,,2170.0,3178.0,3178.0,10000.0,TEXT,JointEmbedding,"CLIP: Close-ups of drum and guitar playing, and shots of people standing by the bushes",{},cvhunter
vbse031,cvhunter2,2,1668170238164,172841.0,,2170.0,3178.0,3178.0,10000.0,TEXT,JointEmbedding,"CLIP: Close-ups of drum and guitar playing, and shots of people standing by the bushes",{},cvhunter
vbse031,cvhunter2,2,1668170255388,190065.0,,740.0,2205.0,2205.0,10000.0,IMAGE,JointEmbedding,4906:4831 : rows=True,{},cvhunter
vbse031,cvhunter2,2,1668170271010,205687.0,,8769.0,inf,inf,10000.0,IMAGE,JointEmbedding,4906:2661 : rows=True,{},cvhunter
vbse031,cvhunter2,2,1668170291946,226623.0,,2502.0,inf,inf,10000.0,IMAGE,JointEmbedding,12667:5525 : rows=True,{},cvhunter
vbse031,cvhunter2,2,1668170333461,268138.0,,1537.0,5667.0,5667.0,10000.0,TEXT,JointEmbedding,"Temporal CLIP: Close-ups of drum and guitar playing, and shots of people standing by the bushes > black man in red shirt",{},cvhunter
vbse031,cvhunter2,2,1668170334534,269211.0,,1537.0,5667.0,5667.0,10000.0,TEXT,JointEmbedding,"Temporal CLIP: Close-ups of drum and guitar playing, and shots of people standing by the bushes > black man in red shirt",{},cvhunter
vbse032,cvhunter2,2,1668170419244,7722.0,40075.0,101.0,101.0,101.0,10000.0,TEXT,JointEmbedding,CLIP: A person interacting with a sound-effects keyboard.,{},cvhunter
vbse032,cvhunter2,2,1668170420011,8489.0,40075.0,101.0,101.0,101.0,10000.0,TEXT,JointEmbedding,CLIP: A person interacting with a sound-effects keyboard.,{},cvhunter
vbse032,cvhunter2,2,1668170429936,18414.0,40075.0,48.0,49.0,49.0,1117.0,IMAGE,JointEmbedding,1255:90 : rows=True,{},cvhunter
vbse032,cvhunter2,2,1668170439327,27805.0,40075.0,1.0,30.0,22.0,10000.0,IMAGE,JointEmbedding,15098:3477 : rows=True,{},cvhunter
vbse033,cvhunter2,2,1668170952202,6956.0,59603.0,342.0,342.0,342.0,10000.0,TEXT,JointEmbedding,CLIP: Close-ups of ochre rocks with curvy carvings.,{},cvhunter
vbse033,cvhunter2,2,1668170952934,7688.0,59603.0,342.0,342.0,342.0,10000.0,TEXT,JointEmbedding,CLIP: Close-ups of ochre rocks with curvy carvings.,{},cvhunter
vbse034,cvhunter2,2,1668171299937,7724.0,68508.0,59.0,59.0,59.0,10000.0,TEXT,JointEmbedding,CLIP: A black-and-white video showing a diver moving upwards.,{},cvhunter
vbse034,cvhunter2,2,1668171300729,8516.0,68508.0,59.0,59.0,59.0,10000.0,TEXT,JointEmbedding,CLIP: A black-and-white video showing a diver moving upwards.,{},cvhunter
vbse034,cvhunter2,2,1668171312002,19789.0,68508.0,389.0,1036.0,389.0,1499.0,IMAGE,JointEmbedding,11179:3259 : rows=True,{},cvhunter
vbse034,cvhunter2,2,1668171353508,61295.0,68508.0,18.0,38.0,18.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 9901:5994_5241:838_14791:32420_14791:33087_10772:2696_14791:32398_2657:13542_3193:49169_13706:1981_5241:2881_| group:1|11179:4361_11179:3259_,{},cvhunter
vbse035,cvhunter2,2,1668171420912,7823.0,106062.0,28.0,1232.0,28.0,10000.0,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below.",{},cvhunter
vbse035,cvhunter2,2,1668171421712,8623.0,106062.0,28.0,1232.0,28.0,10000.0,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below.",{},cvhunter
vbse037,cvhunter2,2,1668171779174,7378.0,13152.0,4.0,4.0,4.0,10000.0,TEXT,JointEmbedding,CLIP: A group of people paddling in a boat at night.,{},cvhunter
vbse037,cvhunter2,2,1668171779892,8096.0,13152.0,4.0,4.0,4.0,10000.0,TEXT,JointEmbedding,CLIP: A group of people paddling in a boat at night.,{},cvhunter
vbse038,cvhunter2,2,1668172165093,9290.0,38439.0,55.0,6061.0,6061.0,10000.0,TEXT,JointEmbedding,CLIP: A demonstration of the setup of a metal oven flue through the roof.,{},cvhunter
vbse038,cvhunter2,2,1668172165914,10111.0,38439.0,55.0,6061.0,6061.0,10000.0,TEXT,JointEmbedding,CLIP: A demonstration of the setup of a metal oven flue through the roof.,{},cvhunter
vbse039,cvhunter2,2,1668172351636,7225.0,228997.0,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: A rock carving followed by a picture of a stone/rock sculpture.,{},cvhunter
vbse039,cvhunter2,2,1668172352267,7856.0,228997.0,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: A rock carving followed by a picture of a stone/rock sculpture.,{},cvhunter
vbse039,cvhunter2,2,1668172402344,57933.0,228997.0,206.0,206.0,206.0,10000.0,TEXT,JointEmbedding,CLIP: A rock carving followed by a picture of a stone sculpture.,{},cvhunter
vbse039,cvhunter2,2,1668172403080,58669.0,228997.0,206.0,206.0,206.0,10000.0,TEXT,JointEmbedding,CLIP: A rock carving followed by a picture of a stone sculpture.,{},cvhunter
vbse039,cvhunter2,2,1668172419608,75197.0,228997.0,inf,inf,inf,1597.0,IMAGE,JointEmbedding,9689:1944 : rows=True,{},cvhunter
vbse039,cvhunter2,2,1668172438632,94221.0,228997.0,134.0,inf,inf,2903.0,IMAGE,JointEmbedding,7968:5831 : rows=True,{},cvhunter
vbse039,cvhunter2,2,1668172459374,114963.0,228997.0,434.0,434.0,434.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: A rock carving followed by a picture of a stone sculpture > stones with blue flag,{},cvhunter
vbse039,cvhunter2,2,1668172460620,116209.0,228997.0,434.0,434.0,434.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: A rock carving followed by a picture of a stone sculpture > stones with blue flag,{},cvhunter
vbse039,cvhunter2,2,1668172521862,177451.0,228997.0,57.0,57.0,57.0,10000.0,IMAGE,feedbackModel,Temporal Bayes CLIP 1042:2202_3784:11411_11312:2850_8084:5882_525:6844_11468:6474_525:5712_11312:1750_525:7738_7384:11319_| group:1|4604:3904_8691:2256_| group:2|525:8612_6572:5670_,{},cvhunter
vbse039,cvhunter2,2,1668172540560,196149.0,228997.0,460.0,460.0,460.0,10000.0,IMAGE,JointEmbedding,14080:9201 : rows=True,{},cvhunter
vbse039,cvhunter2,2,1668172550409,205998.0,228997.0,16.0,16.0,16.0,10000.0,IMAGE,JointEmbedding,4684:3944 : rows=True,{},cvhunter
vbse039,cvhunter2,2,1668172556839,212428.0,228997.0,31.0,31.0,31.0,10000.0,IMAGE,JointEmbedding,631:2225 : rows=True,{},cvhunter
vbse040,cvhunter2,2,1668172602039,7675.0,140637.0,656.0,inf,1009.0,10000.0,TEXT,JointEmbedding,CLIP: A black-dressed woman interviews another black-dressed woman.,{},cvhunter
vbse040,cvhunter2,2,1668172602765,8401.0,140637.0,656.0,inf,1009.0,10000.0,TEXT,JointEmbedding,CLIP: A black-dressed woman interviews another black-dressed woman.,{},cvhunter
vbse040,cvhunter2,2,1668172639942,45578.0,140637.0,464.0,inf,4435.0,10000.0,IMAGE,JointEmbedding,11195:31512 : rows=True,{},cvhunter
vbse040,cvhunter2,2,1668172650467,56103.0,140637.0,42.0,inf,73.0,10000.0,TEXT,JointEmbedding,"CLIP: A black-dressed woman interviews another black-dressed woman, vita",{},cvhunter
vbse040,cvhunter2,2,1668172651170,56806.0,140637.0,42.0,inf,73.0,10000.0,TEXT,JointEmbedding,"CLIP: A black-dressed woman interviews another black-dressed woman, vita",{},cvhunter
vbse040,cvhunter2,2,1668172679573,85209.0,140637.0,22.0,inf,41.0,10000.0,TEXT,JointEmbedding,"CLIP: A woman interviews another black-dressed woman, vita",{},cvhunter
vbse040,cvhunter2,2,1668172680301,85937.0,140637.0,22.0,inf,41.0,10000.0,TEXT,JointEmbedding,"CLIP: A woman interviews another black-dressed woman, vita",{},cvhunter
vbse041,cvhunter2,2,1668172940390,8273.0,,701.0,inf,1166.0,10000.0,TEXT,JointEmbedding,CLIP: A sunrise or sunset at the ocean recorded while paragliding.,{},cvhunter
vbse041,cvhunter2,2,1668172941239,9122.0,,701.0,inf,1166.0,10000.0,TEXT,JointEmbedding,CLIP: A sunrise or sunset at the ocean recorded while paragliding.,{},cvhunter
vbse041,cvhunter2,2,1668173044404,112287.0,,180.0,inf,1171.0,10000.0,TEXT,JointEmbedding,CLIP: A sunrise or sunset at the ocean recorded,{},cvhunter
vbse041,cvhunter2,2,1668173045125,113008.0,,180.0,inf,1171.0,10000.0,TEXT,JointEmbedding,CLIP: A sunrise or sunset at the ocean recorded,{},cvhunter
vbse041,cvhunter2,2,1668173060783,128666.0,,151.0,inf,151.0,10000.0,IMAGE,JointEmbedding,7173:4518 : rows=True,{},cvhunter
vbse041,cvhunter2,2,1668173066717,134600.0,,inf,inf,inf,5352.0,IMAGE,JointEmbedding,14575:5602 : rows=True,{},cvhunter
vbse041,cvhunter2,2,1668173084160,152043.0,,2297.0,inf,2903.0,10000.0,IMAGE,JointEmbedding,1112:2081 : rows=True,{},cvhunter
vbse041,cvhunter2,2,1668173106481,174364.0,,157.0,inf,157.0,8368.0,IMAGE,JointEmbedding,7173:4968 : rows=True,{},cvhunter
vbse041,cvhunter2,2,1668173135104,202987.0,,326.0,inf,890.0,6570.0,IMAGE,JointEmbedding,8515:21961 : rows=True,{},cvhunter
vbse041,cvhunter2,2,1668173161658,229541.0,,657.0,inf,1009.0,10000.0,IMAGE,JointEmbedding,8515:22185 : rows=True,{},cvhunter
vbse041,cvhunter2,2,1668173183986,251869.0,,113.0,inf,148.0,10000.0,IMAGE,JointEmbedding,7173:22 : rows=True,{},cvhunter
vbse041,cvhunter2,2,1668173200853,268736.0,,215.0,inf,596.0,7987.0,IMAGE,JointEmbedding,16332:592 : rows=True,{},cvhunter
vbse042,cvhunter2,2,1668173277734,7209.0,52085.0,18.0,inf,482.0,10000.0,TEXT,JointEmbedding,CLIP: A man in a yellow shirt climbing up a rock.,{},cvhunter
vbse042,cvhunter2,2,1668173278648,8123.0,52085.0,18.0,inf,482.0,10000.0,TEXT,JointEmbedding,CLIP: A man in a yellow shirt climbing up a rock.,{},cvhunter
vbse042,cvhunter2,2,1668173283105,12580.0,52085.0,29.0,inf,122.0,10000.0,IMAGE,JointEmbedding,15102:6669 : rows=True,{},cvhunter
vbse043,cvhunter2,2,1668173574686,7379.0,18579.0,1.0,1.0,1.0,10000.0,TEXT,JointEmbedding,CLIP: A man playing a banjo and singing in front of a restaurant.,{},cvhunter
vbse043,cvhunter2,2,1668173575361,8054.0,18579.0,1.0,1.0,1.0,10000.0,TEXT,JointEmbedding,CLIP: A man playing a banjo and singing in front of a restaurant.,{},cvhunter
vbse044,cvhunter2,2,1668173819523,6153.0,116124.0,325.0,587.0,441.0,10000.0,TEXT,JointEmbedding,CLIP: A shark swimming at the sea floor.,{},cvhunter
vbse044,cvhunter2,2,1668173820298,6928.0,116124.0,325.0,587.0,441.0,10000.0,TEXT,JointEmbedding,CLIP: A shark swimming at the sea floor.,{},cvhunter
vbse044,cvhunter2,2,1668173825487,12117.0,116124.0,inf,inf,inf,316.0,IMAGE,JointEmbedding,10970:1566 : rows=True,{},cvhunter
vbse044,cvhunter2,2,1668173839133,25763.0,116124.0,inf,inf,inf,393.0,IMAGE,JointEmbedding,13369:20838 : rows=True,{},cvhunter
vbse044,cvhunter2,2,1668173869746,56376.0,116124.0,292.0,293.0,293.0,10000.0,TEXT,JointEmbedding,CLIP: A blacktip shark swimming at the sea floor.,{},cvhunter
vbse044,cvhunter2,2,1668173870468,57098.0,116124.0,292.0,293.0,293.0,10000.0,TEXT,JointEmbedding,CLIP: A blacktip shark swimming at the sea floor.,{},cvhunter
vbse045,cvhunter2,2,1668174107270,10295.0,34275.0,42.0,1365.0,1365.0,10000.0,TEXT,JointEmbedding,CLIP: Zoom-in to a large old tree with lots of leaves on the ground.,{},cvhunter
vbse045,cvhunter2,2,1668174108022,11047.0,34275.0,42.0,1365.0,1365.0,10000.0,TEXT,JointEmbedding,CLIP: Zoom-in to a large old tree with lots of leaves on the ground.,{},cvhunter
vbse045,cvhunter2,2,1668174118618,21643.0,34275.0,502.0,inf,inf,1682.0,IMAGE,JointEmbedding,4873:3206 : rows=True,{},cvhunter
vbse045,cvhunter2,2,1668174122574,25599.0,34275.0,1.0,2.0,2.0,869.0,IMAGE,JointEmbedding,4587:2315 : rows=True,{},cvhunter
vbse046,cvhunter2,2,1668174484369,10296.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a singer of whom you cannot see the mouth.,{},cvhunter
vbse046,cvhunter2,2,1668174485095,11022.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a singer of whom you cannot see the mouth.,{},cvhunter
vbse046,cvhunter2,2,1668174533183,59110.0,,213.0,2276.0,2276.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a crying man of whom you cannot see the mouth.,{},cvhunter
vbse046,cvhunter2,2,1668174533889,59816.0,,213.0,2276.0,2276.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a crying man of whom you cannot see the mouth.,{},cvhunter
vbse046,cvhunter2,2,1668174541308,67235.0,,2187.0,3688.0,3688.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a man of whom you cannot see the mouth.,{},cvhunter
vbse046,cvhunter2,2,1668174542124,68051.0,,2187.0,3688.0,3688.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a man of whom you cannot see the mouth.,{},cvhunter
vbse046,cvhunter2,2,1668174558408,84335.0,,4172.0,5990.0,5990.0,10000.0,TEXT,JointEmbedding,CLIP: face of a man of whom you cannot see the mouth.,{},cvhunter
vbse046,cvhunter2,2,1668174559097,85024.0,,4172.0,5990.0,5990.0,10000.0,TEXT,JointEmbedding,CLIP: face of a man of whom you cannot see the mouth.,{},cvhunter
vbse046,cvhunter2,2,1668174587107,113034.0,,inf,inf,inf,961.0,IMAGE,JointEmbedding,6610:4608 : rows=True,{},cvhunter
vbse046,cvhunter2,2,1668174607264,133191.0,,1474.0,6679.0,6679.0,10000.0,TEXT,JointEmbedding,CLIP: face of a man with brown hair of whom you cannot see the mouth.,{},cvhunter
vbse046,cvhunter2,2,1668174607976,133903.0,,1474.0,6679.0,6679.0,10000.0,TEXT,JointEmbedding,CLIP: face of a man with brown hair of whom you cannot see the mouth.,{},cvhunter
vbse046,cvhunter2,2,1668174611333,137260.0,,inf,inf,inf,175.0,IMAGE,JointEmbedding,8416:4550 : rows=True,{},cvhunter
vbse046,cvhunter2,2,1668174618617,144544.0,,inf,inf,inf,9404.0,IMAGE,JointEmbedding,4629:3225 : rows=True,{},cvhunter
vbse046,cvhunter2,2,1668174623362,149289.0,,inf,inf,inf,704.0,IMAGE,JointEmbedding,14762:3525 : rows=True,{},cvhunter
vbse046,cvhunter2,2,1668174650387,176314.0,,1208.0,1927.0,1927.0,2066.0,IMAGE,JointEmbedding,1413:6108 : rows=True,{},cvhunter
vbse046,cvhunter2,2,1668174662254,188181.0,,2459.0,6267.0,6267.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 13498:8250_9878:22612_12014:4100_14762:3450_5044:6330_15417:10602_12014:5600_15801:45638_724:1406_746:2979_| group:1|14762:3488_1413:6108_,{},cvhunter
vbse046,cvhunter2,2,1668174695846,221773.0,,3176.0,7446.0,7446.0,9363.0,IMAGE,feedbackModel,Bayes CLIP 1413:6108_14762:3525_14762:3112_14762:3650_10909:5819_1413:6426_14762:412_5665:4519_4041:11101_10909:10925_| group:1|2129:9162_13887:1706_,{},cvhunter
vbse046,cvhunter2,2,1668174741215,267142.0,,1126.0,3885.0,3885.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 2129:9162_2129:4332_2129:1926_2129:8400_2129:4824_13887:1806_13887:1681_5690:1088_4660:4699_4660:5017_| group:1|1413:6108_172:4000_4660:2242_1948:6700_16630:4394_,{},cvhunter
vbse046,cvhunter2,2,1668174751296,277223.0,,inf,inf,inf,2925.0,IMAGE,JointEmbedding,13887:1706 : rows=True,{},cvhunter
vbse047,cvhunter2,2,1668174963998,7793.0,17712.0,60.0,220.0,60.0,10000.0,TEXT,JointEmbedding,CLIP: A fir tree with a blurred lake in the background.,{},cvhunter
vbse047,cvhunter2,2,1668174964789,8584.0,17712.0,60.0,220.0,60.0,10000.0,TEXT,JointEmbedding,CLIP: A fir tree with a blurred lake in the background.,{},cvhunter
vbse047,cvhunter2,2,1668174969009,12804.0,17712.0,5.0,5.0,5.0,10000.0,IMAGE,JointEmbedding,11432:8381 : rows=True,{},cvhunter
vbse048,cvhunter2,2,1668176182879,8498.0,157215.0,2149.0,6183.0,3820.0,10000.0,TEXT,JointEmbedding,CLIP: A zoom-in to large old mushroom-shaped trees.,{},cvhunter
vbse048,cvhunter2,2,1668176183794,9413.0,157215.0,2149.0,6183.0,3820.0,10000.0,TEXT,JointEmbedding,CLIP: A zoom-in to large old mushroom-shaped trees.,{},cvhunter
vbse048,cvhunter2,2,1668176194726,20345.0,157215.0,101.0,656.0,656.0,5956.0,IMAGE,JointEmbedding,15801:27638 : rows=True,{},cvhunter
vbse048,cvhunter2,2,1668176243999,69618.0,157215.0,327.0,2713.0,2713.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 14004:7838_199:8775_7384:14138_10839:14753_11395:11606_3262:3900_11887:7627_12667:2256_13789:13771_16710:15412_| group:1|12839:3325_4232:2900_10780:6381_,{},cvhunter
vbse048,cvhunter2,2,1668176298428,124047.0,157215.0,107.0,2761.0,2761.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 4232:2900_10942:23881_16710:7956_8766:13188_4510:2981_9691:4469_13005:1851_10942:26088_8766:13150_8192:5244_| group:1|10780:6062_16710:19875_5586:5835_,{},cvhunter
vbse048,cvhunter2,2,1668176308882,134501.0,157215.0,39.0,50.0,39.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: A zoom-in to large old mushroom-shaped trees > fountain,{},cvhunter
vbse048,cvhunter2,2,1668176309961,135580.0,157215.0,39.0,50.0,39.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: A zoom-in to large old mushroom-shaped trees > fountain,{},cvhunter
vbse049,cvhunter2,2,1668176380163,9456.0,66347.0,1.0,422.0,1.0,10000.0,TEXT,JointEmbedding,CLIP: A man in a white t-shirt playing guitar and singing at night in a room.,{},cvhunter
vbse049,cvhunter2,2,1668176380884,10177.0,66347.0,1.0,422.0,1.0,10000.0,TEXT,JointEmbedding,CLIP: A man in a white t-shirt playing guitar and singing at night in a room.,{},cvhunter
vbse050,cvhunter2,2,1668176627208,7820.0,93314.0,329.0,4298.0,4298.0,10000.0,TEXT,JointEmbedding,CLIP: A man in black clothes is introducing a camera stand.,{},cvhunter
vbse050,cvhunter2,2,1668176627917,8529.0,93314.0,329.0,4298.0,4298.0,10000.0,TEXT,JointEmbedding,CLIP: A man in black clothes is introducing a camera stand.,{},cvhunter
vbse050,cvhunter2,2,1668176648852,29464.0,93314.0,inf,inf,inf,10000.0,IMAGE,JointEmbedding,8336:519 : rows=True,{},cvhunter
vbse050,cvhunter2,2,1668176677082,57694.0,93314.0,103.0,1036.0,1036.0,10000.0,TEXT,JointEmbedding,CLIP: A man in black clothes is introducing a camera stand next to table,{},cvhunter
vbse050,cvhunter2,2,1668176677802,58414.0,93314.0,103.0,1036.0,1036.0,10000.0,TEXT,JointEmbedding,CLIP: A man in black clothes is introducing a camera stand next to table,{},cvhunter
vbse050,cvhunter2,2,1668176694999,75611.0,93314.0,29.0,289.0,289.0,10000.0,IMAGE,JointEmbedding,9054:2224 : rows=True,{},cvhunter
vbse051,cvhunter2,2,1668176825628,7767.0,91133.0,652.0,5399.0,5399.0,10000.0,TEXT,JointEmbedding,CLIP: A man is setting up a starting ramp for a model airplane.,{},cvhunter
vbse051,cvhunter2,2,1668176826507,8646.0,91133.0,652.0,5399.0,5399.0,10000.0,TEXT,JointEmbedding,CLIP: A man is setting up a starting ramp for a model airplane.,{},cvhunter
vbse051,cvhunter2,2,1668176873549,55688.0,91133.0,615.0,4418.0,4418.0,10000.0,TEXT,JointEmbedding,CLIP: A man is setting up a starting ramp for a small model airplane.,{},cvhunter
vbse051,cvhunter2,2,1668176874246,56385.0,91133.0,615.0,4418.0,4418.0,10000.0,TEXT,JointEmbedding,CLIP: A man is setting up a starting ramp for a small model airplane.,{},cvhunter
vbse051,cvhunter2,2,1668176881625,63764.0,91133.0,13.0,23.0,13.0,10000.0,IMAGE,JointEmbedding,14373:1582 : rows=True,{},cvhunter
vbse052,cvhunter2,2,1668177146399,6794.0,104266.0,20.0,26.0,26.0,10000.0,TEXT,JointEmbedding,CLIP: Buildings carved into large rocks.,{},cvhunter
vbse052,cvhunter2,2,1668177147472,7867.0,104266.0,20.0,26.0,26.0,10000.0,TEXT,JointEmbedding,CLIP: Buildings carved into large rocks.,{},cvhunter
vbse052,cvhunter2,2,1668177154990,15385.0,104266.0,128.0,128.0,128.0,10000.0,IMAGE,JointEmbedding,759:856 : rows=True,{},cvhunter
vbse052,cvhunter2,2,1668177158877,19272.0,104266.0,96.0,110.0,96.0,10000.0,IMAGE,JointEmbedding,14123:3812 : rows=True,{},cvhunter
vbse052,cvhunter2,2,1668177174039,34434.0,104266.0,80.0,93.0,80.0,10000.0,IMAGE,JointEmbedding,759:1350 : rows=True,{},cvhunter
vbse052,cvhunter2,2,1668177191972,52367.0,104266.0,80.0,93.0,80.0,10000.0,IMAGE,JointEmbedding,759:1350 : rows=True,{},cvhunter
vbse052,cvhunter2,2,1668177197832,58227.0,104266.0,75.0,108.0,75.0,10000.0,IMAGE,JointEmbedding,759:1419 : rows=True,{},cvhunter
vbse052,cvhunter2,2,1668177219681,80076.0,104266.0,36.0,58.0,58.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 759:500_1756:3660_759:925_14123:3812_15660:3469_6838:2856_759:2188_10355:6644_7626:2900_9689:3988_| group:1|759:1350_233:3342_6838:6644_,{},cvhunter
vbse053,cvhunter2,2,1668177349169,7864.0,33818.0,226.0,2404.0,277.0,2900.0,TEXT,JointEmbedding,CLIP: A group of rappers singing and dancing outside.,{},cvhunter
vbse053,cvhunter2,2,1668177349857,8552.0,33818.0,226.0,2404.0,277.0,2900.0,TEXT,JointEmbedding,CLIP: A group of rappers singing and dancing outside.,{},cvhunter
vbse054,cvhunter2,2,1668177663903,7315.0,283445.0,4875.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race.,{},cvhunter
vbse054,cvhunter2,2,1668177665009,8421.0,283445.0,4875.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race.,{},cvhunter
vbse054,cvhunter2,2,1668177799346,142758.0,283445.0,inf,inf,inf,10000.0,IMAGE,feedbackModel,Bayes CLIP 13590:11171_12979:6906_13590:32705_12192:4990_13705:2705_13590:19001_13590:11014_12192:4316_5221:4269_13590:16986_| group:1|2113:3881_10236:4860_1354:4781_2113:2690_,{},cvhunter
vbse054,cvhunter2,2,1668177814647,158059.0,283445.0,6152.0,inf,8355.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike with mobile downhill race.,{},cvhunter
vbse054,cvhunter2,2,1668177815361,158773.0,283445.0,6152.0,inf,8355.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike with mobile downhill race.,{},cvhunter
