task,team,user,timestamp,elapsed_since_task_start_ms,correct_submission_time_ms,rank_video,rank_shot_margin_0,rank_shot_margin_5,category,type,value,additionals,teamFamily
vbse026,vibro1,1,1668165589000,224744.0,237364.0,47.0,47.0,47.0,IMAGE,globalFeatures, video 04332 at 00:03:29:15 (Frame #6263),{},vibro
vbse028,vibro1,1,1668165751000,6266.0,107539.0,17.0,17.0,17.0,TEXT,jointEmbedding, View from a car driving cross country and through a dirty side window. ,{},vibro
vbse028,vibro1,1,1668165762000,17266.0,107539.0,1.0,1.0,1.0,IMAGE,globalFeatures, video 12309 at 00:01:05:15 (Frame #1963),{},vibro
vbse028,vibro1,1,1668165769000,24266.0,107539.0,17.0,17.0,17.0,IMAGE,globalFeatures, video 12309 at 00:01:05:15 (Frame #1963),{},vibro
vbse029,vibro1,1,1668166056000,7515.0,,114.0,114.0,114.0,TEXT,jointEmbedding, Bride getting dressed by three women in front of a mirror. ,{},vibro
vbse029,vibro1,1,1668166182000,133515.0,,85.0,85.0,85.0,TEXT,jointEmbedding, Bride in a black dress getting dressed by three women in white dresses in front of a mirror. ,{},vibro
vbse029,vibro1,1,1668166188000,139515.0,,7.0,60.0,60.0,IMAGE,globalFeatures, video 13764 at 00:00:51:15 (Frame #3056),{},vibro
vbse029,vibro1,1,1668166193000,144515.0,,29.0,1064.0,1064.0,IMAGE,globalFeatures, video 16091 at 00:01:10:15 (Frame #1750),{},vibro
vbse029,vibro1,1,1668166262000,213515.0,,120.0,999.0,999.0,SKETCH,color,color,{},vibro
vbse029,vibro1,1,1668166284000,235515.0,,132.0,132.0,132.0,IMAGE,globalFeatures, video 04609 at 00:01:11:15 (Frame #1787),{},vibro
vbse029,vibro1,1,1668166289000,240515.0,,19.0,19.0,19.0,IMAGE,globalFeatures, video 11400 at 00:01:28:15 (Frame #2637),{},vibro
vbse029,vibro1,1,1668166293000,244515.0,,223.0,994.0,223.0,IMAGE,globalFeatures, video 06206 at 00:00:59:15 (Frame #1426),{},vibro
vbse029,vibro1,1,1668166320000,271515.0,,223.0,994.0,223.0,IMAGE,globalFeatures, video 06206 at 00:00:59:15 (Frame #1426),{},vibro
vbse029,vibro1,1,1668166321000,272515.0,,133.0,133.0,133.0,IMAGE,globalFeatures, video 06206 at 00:00:59:15 (Frame #1426),{},vibro
vbse029,vibro1,1,1668166334000,285515.0,,121.0,121.0,121.0,IMAGE,globalFeatures, video 14069 at 00:02:52:15 (Frame #4312),{},vibro
vbse030,vibro1,1,1668166383000,5957.0,55450.0,9.0,9.0,9.0,TEXT,jointEmbedding, View of two bridges in Venice from the water. ,{},vibro
vbse030,vibro1,1,1668166392000,14957.0,55450.0,8.0,31.0,31.0,IMAGE,globalFeatures, video 04089 at 00:01:13:15 (Frame #1837),{},vibro
vbse030,vibro1,1,1668166403000,25957.0,55450.0,9.0,43.0,43.0,IMAGE,globalFeatures, video 12949 at 00:06:39:15 (Frame #9566),{},vibro
vbse030,vibro1,1,1668166421000,43957.0,55450.0,9.0,9.0,9.0,IMAGE,globalFeatures, video 12949 at 00:06:39:15 (Frame #9566),{},vibro
vbse031,vibro1,1,1668170073000,7677.0,252414.0,1387.0,1564.0,1564.0,TEXT,jointEmbedding," Close-ups of drum and guitar playing, and shots of people standing by the bushes. ",{},vibro
vbse031,vibro1,1,1668170079000,13677.0,252414.0,1387.0,1564.0,1564.0,TEXT,jointEmbedding," Close-ups of drum and guitar playing, and shots of people standing by the bushes. ",{},vibro
vbse031,vibro1,1,1668170133000,67677.0,252414.0,724.0,724.0,724.0,TEXT,jointEmbedding, Close-ups of a whjite guitar,{},vibro
vbse031,vibro1,1,1668170142000,76677.0,252414.0,230.0,230.0,230.0,TEXT,jointEmbedding, Close-ups of a white e-guitar,{},vibro
vbse031,vibro1,1,1668170153000,87677.0,252414.0,2.0,49.0,49.0,IMAGE,globalFeatures, video 02933 at 00:02:23:15 (Frame #3587),{},vibro
vbse031,vibro1,1,1668170172000,106677.0,252414.0,17.0,81.0,81.0,IMAGE,globalFeatures, video 13474 at 00:02:28:15 (Frame #3712),{},vibro
vbse031,vibro1,1,1668170199000,133677.0,252414.0,2.0,49.0,49.0,IMAGE,globalFeatures, video 02933 at 00:02:23:15 (Frame #3587),{},vibro
vbse031,vibro1,1,1668170224000,158677.0,252414.0,153.0,153.0,153.0,IMAGE,globalFeatures, video 02933 at 00:02:23:15 (Frame #3587),{},vibro
vbse031,vibro1,1,1668170228000,162677.0,252414.0,182.0,182.0,182.0,IMAGE,globalFeatures, video 02933 at 00:02:23:15 (Frame #3587),{},vibro
vbse031,vibro1,1,1668170235000,169677.0,252414.0,232.0,782.0,782.0,IMAGE,globalFeatures, video 14350 at 00:03:56:15 (Frame #5912),{},vibro
vbse031,vibro1,1,1668170261000,195677.0,252414.0,76.0,76.0,76.0,IMAGE,globalFeatures, video 14350 at 00:03:56:15 (Frame #5912),{},vibro
vbse031,vibro1,1,1668170266000,200677.0,252414.0,58.0,58.0,58.0,IMAGE,globalFeatures, video 14350 at 00:03:56:15 (Frame #5912),{},vibro
vbse031,vibro1,1,1668170270000,204677.0,252414.0,92.0,420.0,420.0,IMAGE,globalFeatures, video 14350 at 00:05:58:15 (Frame #8950),{},vibro
vbse031,vibro1,1,1668170277000,211677.0,252414.0,162.0,646.0,646.0,IMAGE,globalFeatures, video 10022 at 00:00:44:15 (Frame #1112),{},vibro
vbse031,vibro1,1,1668170288000,222677.0,252414.0,2.0,49.0,49.0,IMAGE,globalFeatures, video 02933 at 00:02:23:15 (Frame #3587),{},vibro
vbse031,vibro1,1,1668170291000,225677.0,252414.0,1.0,4.0,4.0,IMAGE,globalFeatures, video 15730 at 00:02:59:15 (Frame #4487),{},vibro
vbse032,vibro1,1,1668170420000,8478.0,80281.0,18.0,inf,820.0,TEXT,jointEmbedding, A person interacting with a sound-effects keyboard. ,{},vibro
vbse032,vibro1,1,1668170422000,10478.0,80281.0,4450.0,inf,inf,IMAGE,globalFeatures, video 08391 at 00:27:08:15 (Frame #40700),{},vibro
vbse032,vibro1,1,1668170426000,14478.0,80281.0,18.0,inf,820.0,IMAGE,globalFeatures, video 08391 at 00:27:08:15 (Frame #40700),{},vibro
vbse033,vibro1,1,1668170952000,6754.0,41115.0,66.0,66.0,66.0,TEXT,jointEmbedding, Close-ups of ochre rocks with curvy carvings. ,{},vibro
vbse033,vibro1,1,1668170961000,15754.0,41115.0,78.0,84.0,84.0,IMAGE,globalFeatures, video 09555 at 00:05:53:15 (Frame #10605),{},vibro
vbse033,vibro1,1,1668170972000,26754.0,41115.0,18.0,198.0,198.0,IMAGE,globalFeatures, video 11062 at 00:06:31:15 (Frame #11718),{},vibro
vbse033,vibro1,1,1668170975000,29754.0,41115.0,66.0,66.0,66.0,IMAGE,globalFeatures, video 11062 at 00:06:31:15 (Frame #11718),{},vibro
vbse034,vibro1,1,1668171301000,8787.0,88363.0,11.0,11.0,11.0,TEXT,jointEmbedding, A black-and-white video showing a diver moving upwards. ,{},vibro
vbse034,vibro1,1,1668171360000,67787.0,88363.0,1.0,1.0,1.0,TEXT,jointEmbedding, diver with bubbles black and white,{},vibro
vbse035,vibro1,1,1668171419000,5911.0,26739.0,57.0,inf,57.0,TEXT,jointEmbedding," A moving ferris wheel, recorded from the front and below. ",{},vibro
vbse035,vibro1,1,1668171422000,8911.0,26739.0,13.0,inf,13.0,IMAGE,globalFeatures, video 06821 at 00:02:29:15 (Frame #3737),{},vibro
vbse037,vibro1,1,1668171779000,7204.0,180462.0,16.0,inf,16.0,TEXT,jointEmbedding, A group of people paddling in a boat at night. ,{},vibro
vbse037,vibro1,1,1668171830000,58204.0,180462.0,33.0,inf,474.0,TEXT,jointEmbedding,paddling in a boat at night. ,{},vibro
vbse037,vibro1,1,1668171868000,96204.0,180462.0,16.0,inf,16.0,TEXT,jointEmbedding, A group of people paddling in a boat at night. ,{},vibro
vbse038,vibro1,1,1668172163000,7197.0,42394.0,246.0,3365.0,3365.0,TEXT,jointEmbedding, A demonstration of the setup of a metal oven flue through the roof. ,{},vibro
vbse038,vibro1,1,1668172179000,23197.0,42394.0,1.0,3.0,1.0,IMAGE,globalFeatures, video 15681 at 00:01:37:15 (Frame #2907),{},vibro
vbse039,vibro1,1,1668172356000,11589.0,45915.0,145.0,145.0,145.0,TEXT,jointEmbedding, A rock carving followed by a picture of a stone/rock sculpture. ,{},vibro
vbse040,vibro1,1,1668172605000,10636.0,,831.0,inf,inf,TEXT,jointEmbedding, A black-dressed woman interviews another black-dressed woman. ,{},vibro
vbse040,vibro1,1,1668172630000,35636.0,,2110.0,inf,inf,IMAGE,globalFeatures, video 16088 at 00:04:17:15 (Frame #6437),{},vibro
vbse040,vibro1,1,1668172664000,69636.0,,452.0,inf,inf,IMAGE,globalFeatures, video 16088 at 00:04:17:15 (Frame #6437),{},vibro
vbse040,vibro1,1,1668172675000,80636.0,,676.0,inf,3220.0,IMAGE,globalFeatures, video 16088 at 00:01:25:15 (Frame #2137),{},vibro
vbse040,vibro1,1,1668172702000,107636.0,,676.0,inf,3220.0,IMAGE,globalFeatures, video 16088 at 00:01:25:15 (Frame #2137),{},vibro
vbse040,vibro1,1,1668172703000,108636.0,,693.0,inf,inf,IMAGE,globalFeatures, video 16088 at 00:01:25:15 (Frame #2137),{},vibro
vbse040,vibro1,1,1668172711000,116636.0,,1695.0,inf,inf,IMAGE,globalFeatures, video 16088 at 00:01:25:15 (Frame #2137),{},vibro
vbse040,vibro1,1,1668172722000,127636.0,,1062.0,inf,inf,IMAGE,globalFeatures, video 16088 at 00:01:25:15 (Frame #2137),{},vibro
vbse040,vibro1,1,1668172736000,141636.0,,1932.0,inf,inf,IMAGE,globalFeatures, video 16088 at 00:01:25:15 (Frame #2137),{},vibro
vbse040,vibro1,1,1668172744000,149636.0,,3750.0,inf,7985.0,IMAGE,globalFeatures, video 16088 at 00:01:25:15 (Frame #2137),{},vibro
vbse040,vibro1,1,1668172751000,156636.0,,831.0,inf,2294.0,IMAGE,globalFeatures, video 16088 at 00:01:25:15 (Frame #2137),{},vibro
vbse040,vibro1,1,1668172759000,164636.0,,955.0,inf,955.0,IMAGE,globalFeatures, video 05542 at 00:03:28:15 (Frame #5212),{},vibro
vbse040,vibro1,1,1668172772000,177636.0,,831.0,inf,2294.0,IMAGE,globalFeatures, video 05542 at 00:03:28:15 (Frame #5212),{},vibro
vbse040,vibro1,1,1668172822000,227636.0,,831.0,inf,2294.0,IMAGE,globalFeatures, video 05542 at 00:03:28:15 (Frame #5212),{},vibro
vbse040,vibro1,1,1668172823000,228636.0,,831.0,inf,2294.0,IMAGE,globalFeatures, video 05542 at 00:03:28:15 (Frame #5212),{},vibro
vbse040,vibro1,1,1668172824000,229636.0,,831.0,inf,2294.0,IMAGE,globalFeatures, video 05542 at 00:03:28:15 (Frame #5212),{},vibro
vbse040,vibro1,1,1668172846000,251636.0,,686.0,inf,3406.0,IMAGE,globalFeatures, video 07399 at 00:11:24:15 (Frame #20514),{},vibro
vbse040,vibro1,1,1668172857000,262636.0,,234.0,inf,inf,IMAGE,globalFeatures, video 14951 at 00:40:09:15 (Frame #72212),{},vibro
vbse040,vibro1,1,1668172867000,272636.0,,831.0,inf,2294.0,IMAGE,globalFeatures, video 14951 at 00:40:09:15 (Frame #72212),{},vibro
vbse040,vibro1,1,1668172885000,290636.0,,1585.0,inf,2268.0,IMAGE,globalFeatures, video 16088 at 00:01:35:15 (Frame #2375),{},vibro
vbse041,vibro1,1,1668172939000,6883.0,288067.0,593.0,inf,inf,TEXT,jointEmbedding, A sunrise or sunset at the ocean recorded while paragliding. ,{},vibro
vbse041,vibro1,1,1668172993000,60883.0,288067.0,13.0,inf,inf,TEXT,jointEmbedding, A sunrise or sunset at the ocean  from above,{},vibro
vbse041,vibro1,1,1668173007000,74883.0,288067.0,93.0,inf,482.0,TEXT,jointEmbedding, A sunrise or sunset at the ocean ,{},vibro
vbse041,vibro1,1,1668173017000,84883.0,288067.0,60.0,inf,inf,TEXT,jointEmbedding, A sunrise or sunset at the ocean with a stripe,{},vibro
vbse041,vibro1,1,1668173027000,94883.0,288067.0,147.0,2730.0,2730.0,TEXT,jointEmbedding, A sunrise or sunset at the ocean with a paraglide,{},vibro
vbse041,vibro1,1,1668173092000,159883.0,288067.0,173.0,3266.0,3266.0,TEXT,jointEmbedding, sunset at the ocean with a paraglide,{},vibro
vbse041,vibro1,1,1668173114000,181883.0,288067.0,153.0,inf,inf,TEXT,jointEmbedding, sunset at the ocean with waves,{},vibro
vbse041,vibro1,1,1668173123000,190883.0,288067.0,189.0,inf,748.0,TEXT,jointEmbedding, sunset at the ocean with waves and clouds,{},vibro
vbse041,vibro1,1,1668173144000,211883.0,288067.0,93.0,inf,inf,TEXT,jointEmbedding, sunset at the ocean with waves and clouds from above,{},vibro
vbse041,vibro1,1,1668173154000,221883.0,288067.0,16.0,inf,inf,TEXT,jointEmbedding, sunset at the ocean with waves and clouds from above pink,{},vibro
vbse041,vibro1,1,1668173170000,237883.0,288067.0,4901.0,inf,inf,IMAGE,globalFeatures, video 06608 at 00:01:27:15 (Frame #2175),{},vibro
vbse041,vibro1,1,1668173186000,253883.0,288067.0,93.0,inf,inf,IMAGE,globalFeatures, video 06608 at 00:01:27:15 (Frame #2175),{},vibro
vbse042,vibro1,1,1668173281000,10475.0,270266.0,42.0,inf,322.0,TEXT,jointEmbedding, A man in a yellow shirt climbing up a rock. ,{},vibro
vbse042,vibro1,1,1668173304000,33475.0,270266.0,7.0,inf,inf,IMAGE,globalFeatures, video 15102 at 00:04:39:15 (Frame #6975),{},vibro
vbse042,vibro1,1,1668173351000,80475.0,270266.0,27.0,inf,inf,IMAGE,globalFeatures, video 15102 at 00:04:39:15 (Frame #6975),{},vibro
vbse042,vibro1,1,1668173366000,95475.0,270266.0,15.0,inf,15.0,IMAGE,globalFeatures, video 02030 at 00:05:33:15 (Frame #7992),{},vibro
vbse042,vibro1,1,1668173372000,101475.0,270266.0,21.0,inf,21.0,IMAGE,globalFeatures, video 11395 at 00:03:56:15 (Frame #7087),{},vibro
vbse043,vibro1,1,1668173578000,10693.0,164671.0,2.0,13.0,2.0,TEXT,jointEmbedding, A man playing a banjo and singing in front of a restaurant. ,{},vibro
vbse043,vibro1,1,1668173693000,125693.0,164671.0,1.0,1.0,1.0,IMAGE,globalFeatures, video 02176 at 00:00:42:15 (Frame #629),{},vibro
vbse044,vibro1,1,1668173820000,6630.0,146614.0,115.0,inf,inf,TEXT,jointEmbedding, A shark swimming at the sea floor. ,{},vibro
vbse044,vibro1,1,1668173837000,23630.0,146614.0,115.0,inf,inf,TEXT,jointEmbedding, A shark swimming at the sea floor. ,{},vibro
vbse044,vibro1,1,1668173838000,24630.0,146614.0,794.0,inf,inf,IMAGE,globalFeatures, video 07732 at 00:05:17:15 (Frame #9515),{},vibro
vbse044,vibro1,1,1668173880000,66630.0,146614.0,47.0,inf,inf,IMAGE,globalFeatures, video 07732 at 00:05:17:15 (Frame #9515),{},vibro
vbse044,vibro1,1,1668173912000,98630.0,146614.0,31.0,inf,inf,IMAGE,globalFeatures, video 07732 at 00:05:17:15 (Frame #9515),{},vibro
vbse044,vibro1,1,1668173918000,104630.0,146614.0,37.0,inf,inf,IMAGE,globalFeatures, video 07732 at 00:05:17:15 (Frame #9515),{},vibro
vbse045,vibro1,1,1668174105000,8025.0,153546.0,670.0,inf,670.0,TEXT,jointEmbedding, Zoom-in to a large old tree with lots of leaves on the ground. ,{},vibro
vbse045,vibro1,1,1668174117000,20025.0,153546.0,1478.0,inf,1478.0,IMAGE,globalFeatures, video 04510 at 00:01:09:15 (Frame #1725),{},vibro
vbse045,vibro1,1,1668174137000,40025.0,153546.0,670.0,670.0,670.0,IMAGE,globalFeatures, video 04510 at 00:01:09:15 (Frame #1725),{},vibro
vbse045,vibro1,1,1668174166000,69025.0,153546.0,143.0,inf,inf,IMAGE,globalFeatures, video 04510 at 00:01:09:15 (Frame #1725),{},vibro
vbse045,vibro1,1,1668174195000,98025.0,153546.0,6.0,inf,inf,IMAGE,globalFeatures, video 04510 at 00:01:09:15 (Frame #1725),{},vibro
vbse045,vibro1,1,1668174199000,102025.0,153546.0,650.0,650.0,650.0,IMAGE,globalFeatures, video 05971 at 00:03:31:15 (Frame #5064),{},vibro
vbse045,vibro1,1,1668174230000,133025.0,153546.0,42.0,42.0,42.0,IMAGE,globalFeatures, video 05971 at 00:03:31:15 (Frame #5064),{},vibro
vbse046,vibro1,1,1668174481000,6927.0,,inf,inf,inf,TEXT,jointEmbedding, Close-up of a singer of whom you cannot see the mouth. ,{},vibro
vbse046,vibro1,1,1668174539000,64927.0,,inf,inf,inf,TEXT,jointEmbedding,top of the head of a singer ,{},vibro
vbse046,vibro1,1,1668174552000,77927.0,,inf,inf,inf,IMAGE,globalFeatures, video 10439 at 00:01:52:15 (Frame #3356),{},vibro
vbse046,vibro1,1,1668174567000,92927.0,,inf,inf,inf,IMAGE,globalFeatures, video 10439 at 00:01:52:15 (Frame #3356),{},vibro
vbse046,vibro1,1,1668174597000,122927.0,,5877.0,inf,inf,IMAGE,globalFeatures, video 10439 at 00:01:52:15 (Frame #3356),{},vibro
vbse046,vibro1,1,1668174633000,158927.0,,inf,inf,inf,IMAGE,globalFeatures, video 10439 at 00:01:52:15 (Frame #3356),{},vibro
vbse046,vibro1,1,1668174640000,165927.0,,4948.0,inf,inf,IMAGE,globalFeatures, video 12863 at 00:01:09:15 (Frame #1654),{},vibro
vbse046,vibro1,1,1668174643000,168927.0,,inf,inf,inf,IMAGE,globalFeatures, video 10439 at 00:01:52:15 (Frame #3356),{},vibro
vbse046,vibro1,1,1668174647000,172927.0,,1211.0,inf,inf,IMAGE,globalFeatures, video 15718 at 00:02:00:15 (Frame #3596),{},vibro
vbse046,vibro1,1,1668174655000,180927.0,,1437.0,inf,inf,IMAGE,globalFeatures, video 04209 at 00:05:39:15 (Frame #10174),{},vibro
vbse046,vibro1,1,1668174674000,199927.0,,inf,inf,inf,IMAGE,globalFeatures, video 09290 at 00:03:44:15 (Frame #5370),{},vibro
vbse046,vibro1,1,1668174699000,224927.0,,500.0,inf,inf,IMAGE,globalFeatures, video 11453 at 00:00:33:15 (Frame #989),{},vibro
vbse046,vibro1,1,1668174708000,233927.0,,7678.0,inf,8861.0,IMAGE,globalFeatures, video 06421 at 00:03:12:15 (Frame #4603),{},vibro
vbse046,vibro1,1,1668174736000,261927.0,,179.0,inf,179.0,IMAGE,globalFeatures, video 11453 at 00:00:35:15 (Frame #1063),{},vibro
vbse046,vibro1,1,1668174773000,298927.0,,3956.0,inf,inf,IMAGE,globalFeatures, video 05956 at 00:02:49:15 (Frame #5079),{},vibro
vbse047,vibro1,1,1668174964000,7795.0,114848.0,457.0,inf,457.0,TEXT,jointEmbedding, A fir tree with a blurred lake in the background. ,{},vibro
vbse047,vibro1,1,1668175045000,88795.0,114848.0,31.0,inf,31.0,TEXT,jointEmbedding, A fir tree with snow and a blurred lake in the background. ,{},vibro
vbse048,vibro1,1,1668176181000,6619.0,68386.0,84.0,inf,915.0,TEXT,jointEmbedding, A zoom-in to large old mushroom-shaped trees. ,{},vibro
vbse048,vibro1,1,1668176194000,19619.0,68386.0,7223.0,inf,inf,IMAGE,globalFeatures, video 12737 at 00:00:02:15 (Frame #62),{},vibro
vbse048,vibro1,1,1668176208000,33619.0,68386.0,84.0,inf,915.0,IMAGE,globalFeatures, video 12737 at 00:00:02:15 (Frame #62),{},vibro
vbse049,vibro1,1,1668176380000,9293.0,76233.0,15.0,inf,15.0,TEXT,jointEmbedding, A man in a white t-shirt playing guitar and singing at night in a room. ,{},vibro
vbse050,vibro1,1,1668176626000,6612.0,29631.0,20.0,3585.0,3585.0,TEXT,jointEmbedding, A man in black clothes is introducing a camera stand. ,{},vibro
vbse051,vibro1,1,1668176826000,8139.0,71878.0,25.0,56.0,56.0,TEXT,jointEmbedding, A man is setting up a starting ramp for a model airplane. ,{},vibro
vbse052,vibro1,1,1668177147000,7395.0,68270.0,37.0,inf,84.0,TEXT,jointEmbedding, Buildings carved into large rocks. ,{},vibro
vbse052,vibro1,1,1668177191000,51395.0,68270.0,1.0,4.0,4.0,TEXT,jointEmbedding,petra,{},vibro
vbse053,vibro1,1,1668177353000,11695.0,46631.0,44.0,inf,323.0,TEXT,jointEmbedding, A group of rappers singing and dancing outside. ,{},vibro
vbse054,vibro1,1,1668177664000,7412.0,108273.0,660.0,inf,954.0,TEXT,jointEmbedding, First-person view of a mountainbike downhill race. ,{},vibro
vbse054,vibro1,1,1668177713000,56412.0,108273.0,34.0,inf,55.0,TEXT,jointEmbedding, First-person view of a mountainbike downhill race.  orange sleves,{},vibro
vbse055,vibro1,1,1668177990000,6089.0,188141.0,3.0,inf,inf,TEXT,jointEmbedding, Close-up of a diving duck. ,{},vibro
vbse056,vibro1,1,1668178328000,6300.0,,507.0,2872.0,2872.0,TEXT,jointEmbedding, Two sisters sitting at a small table and introducing theirselves. ,{},vibro
vbse056,vibro1,1,1668178377000,55300.0,,826.0,3509.0,3509.0,TEXT,jointEmbedding, Two sisters sitting at a small table and a drawing at the wall,{},vibro
vbse056,vibro1,1,1668178402000,80300.0,,379.0,2258.0,2258.0,TEXT,jointEmbedding, Two sisters sitting at a small table in front of a drawing on the wall,{},vibro
vbse056,vibro1,1,1668178416000,94300.0,,504.0,5493.0,5493.0,TEXT,jointEmbedding, Two sisters sitting at a small table in front of a drawing ,{},vibro
vbse056,vibro1,1,1668178434000,112300.0,,264.0,2420.0,2420.0,TEXT,jointEmbedding, Two sisters sitting at a small table with a  drawing ,{},vibro
vbse056,vibro1,1,1668178443000,121300.0,,894.0,7063.0,7063.0,TEXT,jointEmbedding, Two sisters sitting at a small table with a  painting ,{},vibro
vbse056,vibro1,1,1668178457000,135300.0,,4436.0,inf,inf,TEXT,jointEmbedding, Two sisters sitting at a small table ,{},vibro
vbse056,vibro1,1,1668178482000,160300.0,,inf,inf,inf,TEXT,jointEmbedding, Two sisters sitting at a small table with a curtain,{},vibro
vbse056,vibro1,1,1668178499000,177300.0,,5410.0,inf,inf,TEXT,jointEmbedding, Two sisters sitting at a small table with a brown curtain.,{},vibro
vbse056,vibro1,1,1668178510000,188300.0,,inf,inf,inf,IMAGE,globalFeatures, video 06886 at 00:00:37:15 (Frame #887),{},vibro
vbse056,vibro1,1,1668178516000,194300.0,,5410.0,inf,inf,IMAGE,globalFeatures, video 06886 at 00:00:37:15 (Frame #887),{},vibro
vbse056,vibro1,1,1668178517000,195300.0,,5410.0,inf,inf,TEXT,jointEmbedding, Two sisters sitting at a small table with a brown curtain.,{},vibro
vbse056,vibro1,1,1668178565000,243300.0,,1047.0,3616.0,3616.0,TEXT,jointEmbedding, Two girls sitting at a small table with a brown curtain.,{},vibro
vbse057,vibro1,1,1668178657000,8157.0,146318.0,inf,inf,inf,TEXT,jointEmbedding, Extremely zoomed recording of some written content. ,{},vibro
vbse057,vibro1,1,1668178706000,57157.0,146318.0,2609.0,inf,inf,TEXT,jointEmbedding,japanese signs zoomed,{},vibro
vbse057,vibro1,1,1668178716000,67157.0,146318.0,237.0,inf,inf,TEXT,jointEmbedding,japanese signs zoomed black and white,{},vibro
vbse058,vibro1,1,1668178993000,8900.0,,95.0,inf,95.0,TEXT,jointEmbedding, A freestyle downhill skier jumping down rocks between trees. ,{},vibro
vbse058,vibro1,1,1668179044000,59900.0,,143.0,143.0,143.0,TEXT,jointEmbedding, A freestyle downhill skier jumping down rocks between trees and blue sky,{},vibro
vbse058,vibro1,1,1668179079000,94900.0,,115.0,115.0,115.0,TEXT,jointEmbedding, A freestyle downhill skier jumping down rocks between trees and blue sky and a lot of snow,{},vibro
vbse058,vibro1,1,1668179104000,119900.0,,208.0,inf,1988.0,IMAGE,globalFeatures, video 02384 at 00:02:24:15 (Frame #4315),{},vibro
vbse058,vibro1,1,1668179132000,147900.0,,134.0,1386.0,1386.0,IMAGE,globalFeatures, video 02248 at 00:01:52:15 (Frame #3360),{},vibro
vbse058,vibro1,1,1668179144000,159900.0,,465.0,1274.0,1274.0,IMAGE,globalFeatures, video 02383 at 00:10:54:15 (Frame #19600),{},vibro
vbse058,vibro1,1,1668179182000,197900.0,,465.0,1274.0,1274.0,IMAGE,globalFeatures, video 02383 at 00:10:54:15 (Frame #19600),{},vibro
vbse058,vibro1,1,1668179183000,198900.0,,46.0,63.0,63.0,IMAGE,globalFeatures, video 02383 at 00:10:54:15 (Frame #19600),{},vibro
vbse058,vibro1,1,1668179245000,260900.0,,45.0,343.0,45.0,IMAGE,globalFeatures, video 09291 at 00:01:40:15 (Frame #3000),{},vibro
vbse059,vibro1,1,1668179396000,7697.0,197994.0,79.0,812.0,495.0,TEXT,jointEmbedding, A skier flying down a mountain with a parachute. ,{},vibro
vbse059,vibro1,1,1668179431000,42697.0,197994.0,68.0,247.0,247.0,IMAGE,globalFeatures, video 01390 at 00:03:53:15 (Frame #5825),{},vibro
vbse059,vibro1,1,1668179462000,73697.0,197994.0,68.0,247.0,247.0,IMAGE,globalFeatures, video 01390 at 00:03:53:15 (Frame #5825),{},vibro
vbse059,vibro1,1,1668179463000,74697.0,197994.0,1388.0,2765.0,1758.0,IMAGE,globalFeatures, video 01390 at 00:03:53:15 (Frame #5825),{},vibro
vbse059,vibro1,1,1668179478000,89697.0,197994.0,1738.0,3033.0,2069.0,IMAGE,globalFeatures, video 09155 at 00:02:20:15 (Frame #3512),{},vibro
vbse059,vibro1,1,1668179514000,125697.0,197994.0,861.0,2853.0,862.0,IMAGE,globalFeatures, video 09155 at 00:02:20:15 (Frame #3512),{},vibro
vbse059,vibro1,1,1668179551000,162697.0,197994.0,13.0,31.0,13.0,IMAGE,globalFeatures, video 09155 at 00:02:20:15 (Frame #3512),{},vibro
vbse060,vibro1,1,1668179734000,7787.0,,9.0,inf,187.0,TEXT,jointEmbedding, A crowd of people sitting in a cinema / theatre. ,{},vibro
vbse060,vibro1,1,1668179788000,61787.0,,94.0,263.0,263.0,TEXT,jointEmbedding, A crowd of people sitting in a cinema / theatre. with blue light ,{},vibro
vbse060,vibro1,1,1668179823000,96787.0,,88.0,88.0,88.0,IMAGE,globalFeatures, video 07991 at 00:06:56:15 (Frame #10412),{},vibro
vbse060,vibro1,1,1668179870000,143787.0,,68.0,68.0,68.0,IMAGE,globalFeatures, video 09146 at 00:06:38:15 (Frame #11928),{},vibro
vbse060,vibro1,1,1668179885000,158787.0,,94.0,263.0,263.0,TEXT,jointEmbedding, A crowd of people sitting in a cinema / theatre. with blue light ,{},vibro
vbse060,vibro1,1,1668179901000,174787.0,,278.0,473.0,473.0,TEXT,jointEmbedding, A crowd of people sitting in a cinema / theatre. with dark blue light ,{},vibro
vbse060,vibro1,1,1668179916000,189787.0,,652.0,652.0,652.0,IMAGE,globalFeatures, video 08324 at 00:03:36:15 (Frame #5412),{},vibro
vbse060,vibro1,1,1668179953000,226787.0,,290.0,2025.0,2025.0,IMAGE,globalFeatures, video 08324 at 00:03:36:15 (Frame #5412),{},vibro
vbse060,vibro1,1,1668179958000,231787.0,,294.0,628.0,628.0,IMAGE,globalFeatures, video 08324 at 00:03:36:15 (Frame #5412),{},vibro
vbse060,vibro1,1,1668179970000,243787.0,,49.0,49.0,49.0,IMAGE,globalFeatures, video 08324 at 00:03:36:15 (Frame #5412),{},vibro
vbse060,vibro1,1,1668180005000,278787.0,,35.0,35.0,35.0,IMAGE,globalFeatures, video 09146 at 00:06:33:15 (Frame #11778),{},vibro
vbse060,vibro1,1,1668180010000,283787.0,,2305.0,inf,2305.0,IMAGE,globalFeatures, video 16787 at 00:00:46:15 (Frame #1150),{},vibro
